player,rating,match_string,match_link
Fabián Ruiz,9.1,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Nico Williams,8.9,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Rodri,8.7,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Giorgi Mamardashvili,8.1,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Khvicha Kvaratskhelia,6.9,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Guram Kashia,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Unai Simón,6.5,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Daniel Carvajal,7.2,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Robin Le Normand,6.9,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Aymeric Laporte,8.0,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Marc Cucurella,7.6,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Pedri,7.2,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Lamine Yamal,7.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Álvaro Morata,6.6,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
O. Kakabadze,6.3,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
G. Gvelesiani,6.5,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
G. Kashia,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
L. Dvali,6.1,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
L. Lochoshvili,6.5,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Giorgi Chakvetadze,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Otar Kiteishvili,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Giorgi Kochorashvili,6.5,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Georges Mikautadze,5.7,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Dani Olmo,8.1,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Alejandro Grimaldo,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Mikel Oyarzabal,6.9,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Jesús Navas,6.7,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Mikel Merino,6.8,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Sandro Altunashvili,6.2,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Georgiy Tsitaishvili,6.5,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Zuriko Davitashvili,6.3,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Nika Kvekveskiri,6.3,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Budu Zivzivadze,6.4,"Euro, Knockout stage, Round of 16: Spain vs Georgia",https://www.sofascore.com/football/match/georgia-spain/YTbsnVb#id:11874031
Antonio Rüdiger,8.2,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Nico Schlotterbeck,8.0,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Toni Kroos,7.5,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Kasper Schmeichel,8.2,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Christian Eriksen,7.1,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Pierre-Emile Højbjerg,6.9,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Manuel Neuer,7.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Joshua Kimmich,7.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
David Raum,7.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Robert Andrich,7.1,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Leroy Sané,6.8,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
İlkay Gündoğan,6.8,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Jamal Musiala,7.0,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Kai Havertz,6.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Joachim Andersen,5.9,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Jannik Vestergaard,6.9,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Andreas Christensen,6.8,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Alexander Bah,6.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Thomas Delaney,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Joakim Mæhle,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Andreas Skov Olsen,6.8,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Rasmus Højlund,6.7,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Emre Can,6.8,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Niclas Füllkrug,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Benjamin Henrichs,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Florian Wirtz,7.4,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Waldemar Anton,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Christian Nørgaard,6.7,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Yussuf Poulsen,6.5,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Victor Kristiansen,6.7,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Jacob Bruun Larsen,6.6,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Jonas Wind,6.5,"Euro, Knockout stage, Round of 16: Germany vs Denmark",https://www.sofascore.com/football/match/germany-denmark/BObslUb#id:11874018
Dani Olmo,9.0,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Unai Simón,8.3,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Aymeric Laporte,7.6,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Joshua Kimmich,8.2,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Florian Wirtz,8.0,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Niclas Füllkrug,7.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Daniel Carvajal,6.9,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Robin Le Normand,6.6,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Marc Cucurella,7.5,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Pedri,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Rodri,7.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Fabián Ruiz,7.6,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Lamine Yamal,7.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Álvaro Morata,6.7,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Nico Williams,6.7,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Manuel Neuer,7.0,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Antonio Rüdiger,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Jonathan Tah,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
David Raum,6.6,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Emre Can,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Toni Kroos,7.1,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Leroy Sané,6.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
İlkay Gündoğan,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Jamal Musiala,7.0,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Kai Havertz,6.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Nacho Fernández,6.7,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Ferran Torres,6.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Mikel Merino,7.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Mikel Oyarzabal,7.0,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Joselu,6.7,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Robert Andrich,6.8,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Maximilian Mittelstädt,6.5,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Thomas Müller,6.6,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
Waldemar Anton,6.4,"Euro, Knockout stage, Quarterfinal: Spain vs Germany",https://www.sofascore.com/football/match/germany-spain/YTbslUb#id:11874027
João Palhinha,8.4,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Diogo Costa,8.2,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
João Cancelo,7.7,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Jan Oblak,8.9,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Jaka Bijol,7.4,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Jure Balkovec,7.1,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Rúben Dias,7.6,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Pepe,7.2,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Nuno Mendes,7.4,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Vitinha,7.1,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Bernardo Silva,7.4,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Bruno Fernandes,7.6,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Rafael Leão,7.1,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Cristiano Ronaldo,7.1,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Žan Karničnik,7.0,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Vanja Drkušić,6.9,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Petar Stojanović,6.2,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Adam Gnezda Čerin,6.9,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Timi Max Elšnik,7.0,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Jan Mlakar,6.2,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Andraž Šporar,6.6,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Benjamin Šeško,6.5,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Diogo Jota,7.3,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Francisco Conceição,6.7,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Nélson Semedo,,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Rúben Neves,,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Jon Gorenc Stanković,6.8,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Žan Celar,6.6,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Benjamin Verbič,6.5,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Josip Iličić,6.3,"Euro, Knockout stage, Round of 16: Portugal vs Slovenia",https://www.sofascore.com/football/match/portugal-slovenia/JObseUb#id:11874016
Aurélien Tchouaméni,8.2,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Jules Koundé,8.2,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Theo Hernández,7.9,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Amadou Onana,7.1,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Wout Faes,7.0,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Orel Mangala,7.0,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Mike Maignan,7.4,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Dayot Upamecano,7.4,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
William Saliba,7.5,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
N'Golo Kanté,7.3,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Adrien Rabiot,7.0,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Antoine Griezmann,7.6,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Marcus Thuram,6.6,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Kylian Mbappé,7.5,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Koen Casteels,6.9,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Timothy Castagne,6.7,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Jan Vertonghen,6.6,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Arthur Theate,6.7,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Yannick Carrasco,6.5,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Kevin De Bruyne,6.9,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Jérémy Doku,6.5,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Romelu Lukaku,6.4,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Loïs Openda,6.6,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Randal Kolo Muani,6.8,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Charles De Ketelaere,,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Dodi Lukebakio,,"Euro, Knockout stage, Round of 16: France vs Belgium",https://www.sofascore.com/football/match/belgium-france/GObsrUb#id:11874024
Nuno Mendes,7.9,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Diogo Costa,7.9,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Bernardo Silva,7.7,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Ousmane Dembélé,8.2,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Jules Koundé,8.0,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Mike Maignan,8.0,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
João Cancelo,7.5,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Rúben Dias,7.3,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Pepe,7.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Vitinha,7.2,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
João Palhinha,7.4,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Bruno Fernandes,6.8,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Rafael Leão,6.9,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Cristiano Ronaldo,6.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Dayot Upamecano,7.4,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
William Saliba,7.3,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Theo Hernández,7.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
N'Golo Kanté,7.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Aurélien Tchouaméni,7.9,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Eduardo Camavinga,7.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Antoine Griezmann,7.5,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Randal Kolo Muani,6.3,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Kylian Mbappé,7.5,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Nélson Semedo,6.7,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Francisco Conceição,7.5,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Rúben Neves,6.8,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
João Félix,5.6,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Matheus Nunes,,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
Marcus Thuram,6.7,"Euro, Knockout stage, Quarterfinal: Portugal vs France",https://www.sofascore.com/football/match/portugal-france/GObseUb#id:11874026
