match_team_id,match_id,defending_team,zone,squad_size,raw_involvement,raw_involvement_density,raw_involvement_gini,raw_involvement_cc_unweighted,raw_involvement_cc_weighted,raw_involvement_centralization,raw_involvement_centralization_weighted,raw_involvement_assortativity,raw_involvement_kcore_max,raw_involvement_lcc_ratio,raw_fault,raw_fault_density,raw_fault_gini,raw_fault_cc_unweighted,raw_fault_cc_weighted,raw_fault_centralization,raw_fault_centralization_weighted,raw_fault_assortativity,raw_fault_kcore_max,raw_fault_lcc_ratio,raw_contribution,raw_contribution_density,raw_contribution_gini,raw_contribution_cc_unweighted,raw_contribution_cc_weighted,raw_contribution_centralization,raw_contribution_centralization_weighted,raw_contribution_assortativity,raw_contribution_kcore_max,raw_contribution_lcc_ratio,valued_involvement,valued_involvement_density,valued_involvement_gini,valued_involvement_cc_unweighted,valued_involvement_cc_weighted,valued_involvement_centralization,valued_involvement_centralization_weighted,valued_involvement_assortativity,valued_involvement_kcore_max,valued_involvement_lcc_ratio,valued_contribution,valued_contribution_density,valued_contribution_gini,valued_contribution_cc_unweighted,valued_contribution_cc_weighted,valued_contribution_centralization,valued_contribution_centralization_weighted,valued_contribution_assortativity,valued_contribution_kcore_max,valued_contribution_lcc_ratio,valued_fault,valued_fault_density,valued_fault_gini,valued_fault_cc_unweighted,valued_fault_cc_weighted,valued_fault_centralization,valued_fault_centralization_weighted,valued_fault_assortativity,valued_fault_kcore_max,valued_fault_lcc_ratio
3812_366,3812,366,high_press,15,155.4899316966083,0.580952380952381,0.2169199447009591,0.763682745825603,0.24304797045159937,0.2948717948717949,0.4275575908345754,-0.1349069748381255,6,1.0,142.93090001108285,0.580952380952381,0.2151981969139356,0.763682745825603,0.27292454964112345,0.2948717948717949,0.4100351447115426,-0.1349069748381255,6,1.0,12.559031685525424,0.13333333333333333,0.30970224561903503,0.34848484848484845,0.2191970009039441,0.17777777777777778,0.581175987491042,-0.09803921568627605,2,1.0,0.5374191317769244,0.580952380952381,0.281423726908435,0.763682745825603,0.15205466522033415,0.2948717948717949,0.6361958834887474,-0.1349069748381255,6,1.0,0.008455918473391982,0.13333333333333333,0.30323659343761267,0.34848484848484845,0.14024123326232613,0.17777777777777778,0.5757245871913935,-0.09803921568627605,2,1.0,0.5289632133035319,0.5714285714285714,0.2852656441580783,0.7638012780869924,0.1527619362404987,0.3076923076923077,0.6371773938177537,-0.16273528710984222,6,1.0
3812_366,3812,366,mid,15,345.76221672604146,0.6952380952380952,0.3827046863144723,0.7950257150257151,0.18442426097531583,0.2692307692307692,0.6638035841918953,-0.12194771617351166,8,1.0,259.0041003514941,0.5904761904761905,0.313653177869349,0.8788655788655788,0.22252745266685545,0.24242424242424246,0.6329548387395367,-0.19414483821264647,8,1.0,86.75811637454733,0.6,0.3627846852912451,0.7753823953823954,0.1720530768355397,0.29670329670329665,0.6109657075840085,-0.17619603267211123,8,1.0,4.261489786261644,0.6952380952380952,0.41616220740026355,0.7950257150257151,0.14259205613646456,0.2692307692307692,0.6901865700218485,-0.12194771617351166,8,1.0,0.5265984124350844,0.6,0.3462472648654844,0.7753823953823954,0.1954723424704238,0.29670329670329665,0.6133370112472064,-0.17619603267211123,8,1.0,3.734891373826557,0.5904761904761905,0.3492315827051471,0.8788655788655788,0.17290469163150116,0.24242424242424246,0.655109856481313,-0.19414483821264647,8,1.0
3812_366,3812,366,own,15,460.57780840308396,0.5523809523809524,0.3826614096460992,0.868009768009768,0.11943692297182504,0.3030303030303031,0.6027398753852382,-0.3170271545044159,8,1.0,309.3410703527072,0.5238095238095238,0.40111556708922125,0.8724109224109224,0.11835220866748154,0.25,0.6325656008613656,-0.25743237584791656,8,1.0,151.23673805037672,0.45714285714285713,0.35943153368735903,0.810989010989011,0.16264629586981388,0.356060606060606,0.6070365017515449,-0.3292053663570691,6,1.0,6.771401913489417,0.5428571428571428,0.4056870871438536,0.8640970140970141,0.1460207142955618,0.31818181818181823,0.6306743529878975,-0.3037829058672251,8,1.0,2.377496794509138,0.45714285714285713,0.37379790022367265,0.810989010989011,0.16175819774724937,0.356060606060606,0.5820381932534024,-0.3292053663570691,6,1.0,4.3939051189802765,0.5047619047619047,0.4317841148030388,0.8648462648462648,0.1525681189080105,0.28030303030303033,0.6538404144981041,-0.23698384201077335,8,1.0
3812_372,3812,372,high_press,15,241.74648723073537,0.4857142857142857,0.34160104194944485,0.8564824064824065,0.19015581602902681,0.4090909090909091,0.5782324965048432,-0.12096466458062946,7,1.0,211.17203879905236,0.4857142857142857,0.3283771977548864,0.8564824064824065,0.2185848741133406,0.4090909090909091,0.561436097564851,-0.12096466458062946,7,1.0,30.574448431682995,0.19047619047619047,0.4620218436732677,0.6541125541125541,0.15770634959529709,0.41111111111111115,0.72022264018544,-0.16222760290556976,3,1.0,1.066608681848217,0.4857142857142857,0.35757039512603095,0.8564824064824065,0.19370174537301346,0.4090909090909091,0.6137398305708093,-0.12096466458062946,7,1.0,0.028948641411872256,0.19047619047619047,0.4126324357857971,0.6541125541125541,0.13271787167606675,0.41111111111111115,0.7204357164309928,-0.16222760290556976,3,1.0,1.0376600404363439,0.47619047619047616,0.36408645962566766,0.8491119991119991,0.19393907047720907,0.42424242424242425,0.6109294878745197,-0.10353781239857252,7,1.0
3812_372,3812,372,mid,15,517.376879350381,0.6761904761904762,0.3598000933745813,0.8727863406434835,0.1819462717803782,0.2564102564102564,0.6083034346546883,-0.2377756024798379,9,1.0,432.16494519228263,0.6761904761904762,0.3485189353456051,0.8727863406434835,0.17942413217567732,0.2564102564102564,0.6025777648403723,-0.2377756024798379,9,1.0,85.21193415809827,0.38095238095238093,0.3876725298541064,0.7165168165168165,0.18564427913480516,0.5757575757575758,0.6228713482429015,-0.33453561767358014,5,1.0,4.454212088063526,0.6666666666666666,0.32902318949442244,0.8580621759193188,0.15458441110904042,0.2692307692307692,0.6597437626069356,-0.23387493845396315,8,1.0,0.39697319558854594,0.38095238095238093,0.35189742557513726,0.7165168165168165,0.20701783995080822,0.5757575757575758,0.647070329903921,-0.33453561767358014,5,1.0,4.057238892474978,0.6571428571428571,0.32785289639911275,0.8544760794760794,0.15720717205318088,0.282051282051282,0.658044530633691,-0.19933833954734953,8,1.0
3812_372,3812,372,own,15,365.58817512881,0.6666666666666666,0.38801159712825406,0.8214881414881414,0.17082486129701482,0.38461538461538464,0.7126477402778961,-0.33251016103308334,7,1.0,260.25403109953345,0.638095238095238,0.386508201927672,0.8184337884337884,0.18393243540380574,0.4175824175824176,0.6842655655952143,-0.32355093081863107,7,1.0,105.33414402927647,0.47619047619047616,0.3815241980699502,0.7989054596197454,0.22774032402645503,0.5256410256410257,0.7508047722948737,-0.43149284253578646,6,1.0,6.668776214569105,0.6666666666666666,0.4236602358736403,0.8214881414881414,0.13409773679314,0.38461538461538464,0.705714453764704,-0.33251016103308334,7,1.0,1.7077182468812335,0.47619047619047616,0.4048479724701213,0.7989054596197454,0.17924552854690462,0.5256410256410257,0.7040327186510978,-0.43149284253578646,6,1.0,4.9610579676878706,0.638095238095238,0.4336759842735398,0.8184337884337884,0.13883506848420865,0.4175824175824176,0.6979664476535967,-0.32355093081863107,7,1.0
3813_50,3813,50,high_press,16,258.493796017886,0.6083333333333333,0.31724915872723525,0.8677318977318978,0.1642084808940734,0.3516483516483517,0.5883183898652009,-0.26557107205437425,8,1.0,240.96413275604445,0.6083333333333333,0.3136048286547095,0.8677318977318978,0.19427828134577882,0.3516483516483517,0.5777108693493876,-0.26557107205437425,8,1.0,17.529663261841534,0.13333333333333333,0.28762110039807354,0.5566666666666666,0.149533628257152,0.38888888888888884,0.5475580249055978,0.011093502377179081,4,0.8,1.2758842121985239,0.6083333333333333,0.34938803722587686,0.8677318977318978,0.1792203492606578,0.3516483516483517,0.6503271826851292,-0.26557107205437425,8,1.0,0.0162715229269943,0.13333333333333333,0.4619086754320083,0.5566666666666666,0.22462114624345597,0.38888888888888884,0.7202449975381118,0.011093502377179081,4,0.8,1.2596126892715287,0.6083333333333333,0.34932183693072094,0.8677318977318978,0.1764300318010305,0.3516483516483517,0.6567486278328093,-0.26557107205437425,8,1.0
3813_50,3813,50,mid,16,376.1908330588774,0.6166666666666667,0.33530986075241564,0.833969733969734,0.12740458093499898,0.34065934065934067,0.7159107878618047,-0.208324968212541,8,1.0,294.4244425890844,0.5916666666666667,0.32860158078441826,0.820981610981611,0.14609560135681424,0.3736263736263737,0.7100016352109239,-0.2743435371265443,7,1.0,81.76639046979298,0.375,0.41115497200113493,0.7028282828282829,0.14983263324460913,0.49450549450549447,0.7359447660589106,-0.16015172945866024,5,1.0,3.532035530856936,0.6166666666666667,0.33052690011163355,0.833969733969734,0.1469484989131103,0.34065934065934067,0.711727230828601,-0.208324968212541,8,1.0,0.5395418539310012,0.375,0.5110954463276687,0.7028282828282829,0.11599692290099493,0.49450549450549447,0.8037406945248088,-0.16015172945866024,5,1.0,2.9924936769259327,0.5916666666666667,0.31046280032148643,0.820981610981611,0.18333444186610479,0.3736263736263737,0.6897351533339001,-0.2743435371265443,7,1.0
3813_50,3813,50,own,16,216.09833435778907,0.525,0.42592444678454333,0.8731974374831518,0.13775451939184766,0.358974358974359,0.7242915997937794,-0.33508956796628037,8,1.0,180.17498408680606,0.5,0.36205128241982876,0.8883116883116884,0.174593474444707,0.27272727272727276,0.6630444860370505,-0.3079419508909495,8,1.0,35.923350270983015,0.20833333333333334,0.44585979223632854,0.8073593073593074,0.22292345083344953,0.6666666666666666,0.7852493255247686,-0.41309204647006265,4,1.0,6.351730721581714,0.525,0.37926983818115456,0.8731974374831518,0.20851760669673428,0.358974358974359,0.6745988821851366,-0.33508956796628037,8,1.0,0.5177980457419109,0.20833333333333334,0.4517568596126331,0.8073593073593074,0.23640744754499862,0.6666666666666666,0.7722835252619089,-0.41309204647006265,4,1.0,5.833932675839804,0.5,0.31932686461854387,0.8883116883116884,0.25487204411141207,0.27272727272727276,0.6222619941450729,-0.3079419508909495,8,1.0
3813_373,3813,373,high_press,17,433.1348118742879,0.5,0.47318864683871276,0.8276708476708478,0.09745468728923383,0.40659340659340665,0.7993364056186346,-0.38791107514554724,7,1.0,367.36656314934316,0.49264705882352944,0.4737821818433139,0.824957264957265,0.10880386456606722,0.4175824175824176,0.7889243350669827,-0.37922212050794374,7,1.0,65.76824872494478,0.25,0.3942409202635646,0.7844576719576719,0.14522517239343402,0.47272727272727283,0.8024904700981675,-0.4473004215966262,5,1.0,1.0776601313409104,0.5,0.4304572666113706,0.8276708476708478,0.12972450463048382,0.40659340659340665,0.7653942333173288,-0.38791107514554724,7,1.0,0.06011938818651157,0.25,0.46777634525407086,0.7844576719576719,0.10756319872585597,0.47272727272727283,0.8453087757574919,-0.4473004215966262,5,1.0,1.0175407431543972,0.49264705882352944,0.4267155842844712,0.824957264957265,0.14320308963060413,0.4175824175824176,0.7554193209242801,-0.37922212050794374,7,1.0
3813_373,3813,373,mid,17,1186.4491313034089,0.625,0.3279425147032389,0.8821145521145521,0.12800218404857194,0.21978021978021983,0.7066265492914467,-0.2319707310208891,9,1.0,950.5538025779423,0.625,0.31843622320119835,0.8821145521145521,0.13304457934381025,0.21978021978021983,0.7074827413177255,-0.2319707310208891,9,1.0,235.89532872546667,0.4852941176470588,0.3991980221609197,0.8033251933251934,0.1341612108970611,0.3461538461538461,0.703142930565892,-0.2290404141750608,7,1.0,10.03276080487354,0.625,0.31386318966104754,0.8821145521145521,0.1853668828809603,0.21978021978021983,0.6659391113999072,-0.2319707310208891,9,1.0,1.12236464515455,0.4852941176470588,0.3751115967234264,0.8033251933251934,0.140915217316708,0.3461538461538461,0.6230956777513282,-0.2290404141750608,7,1.0,8.910396159718982,0.6176470588235294,0.3130253902712554,0.8787308987308987,0.19088303529049158,0.2307692307692308,0.6708501615485803,-0.21890547263681848,9,1.0
