match_id,defending_team,defender_name,overall_avg_x,overall_avg_y,zone,raw_involvement_avg_x,raw_involvement_avg_y,raw_fault_avg_x,raw_fault_avg_y,raw_contribution_avg_x,raw_contribution_avg_y,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_avg_x,valued_fault_avg_y
3812,366,Andries Noppert,-48.94110924369748,-0.515016806722689,own,-48.82,1.984,,,-48.82,1.984,-48.82,1.984,-48.82,1.984,,
3812,366,Cody Gakpo,-25.2583781512605,-0.329890756302521,own,-29.0284,1.463685714285714,-29.59395,2.4352,-28.27433333333333,0.1683333333333334,-29.28539393939394,-0.402909090909091,-28.27433333333333,0.1683333333333334,-30.127944444444445,-0.8789444444444448
3812,366,Daley Blind,-34.861504201680674,-16.413991596638656,own,-34.0766393442623,-24.153459016393445,-34.356117647058824,-23.35258823529412,-33.7247037037037,-25.161962962962964,-34.53374137931035,-23.9471551724138,-33.7247037037037,-25.161962962962964,-35.2383870967742,-22.88909677419355
3812,366,Davy Klaassen,-35.07985714285714,-2.881428571428572,own,-36.7383,-0.1609000000000001,-33.8224,11.1634,-39.6542,-11.4852,-37.2525,-7.77225,-39.6542,-11.4852,-33.24966666666666,-1.5839999999999996
3812,366,Denzel Dumfries,-33.460873949579835,11.231655462184872,own,-35.076772727272726,24.561954545454547,-35.74111111111111,25.48455555555556,-34.616846153846154,23.92323076923077,-35.076772727272726,24.561954545454547,-34.616846153846154,23.92323076923077,-35.74111111111111,25.48455555555556
3812,366,Frenkie de Jong,-33.10994117647059,-9.446773109243695,own,-33.77894230769231,-18.989807692307693,-33.85431034482759,-19.924206896551723,-33.68391304347826,-17.811652173913043,-34.08954,-18.69354,-33.68391304347826,-17.811652173913043,-34.43507407407407,-19.444777777777777
3812,366,Matthijs De Ligt,-37.53943697478992,7.187260504201681,own,-37.48395652173913,18.57391304347826,-37.09675,19.30358333333333,-37.90636363636364,17.77790909090909,-37.510000000000005,18.031333333333333,-37.90636363636364,17.77790909090909,-37.074,18.3101
3812,366,Memphis Depay,-17.69953846153846,-4.791846153846153,own,-25.81266666666667,-10.711666666666666,-34.602,10.131,-21.418,-21.133,-25.81266666666667,-10.711666666666666,-21.418,-21.133,-34.602,10.131
3812,366,Nathan Aké,-37.92810924369748,-7.6122016806722685,own,-38.05605263157895,-12.099342105263156,-38.31218181818181,-10.987181818181815,-37.703875,-13.6285625,-38.37351351351352,-11.800270270270271,-37.703875,-13.6285625,-38.88371428571429,-10.407285714285717
3812,366,Steven Berghuis,-31.78069387755102,-0.2794183673469388,own,-31.12333333333333,1.2521777777777778,-29.79147619047619,-2.991952380952381,-32.28870833333333,4.965791666666667,-31.40797727272728,1.759977272727273,-32.28870833333333,4.965791666666667,-30.3511,-2.087
3812,366,Steven Bergwijn,-12.760510204081632,-8.474591836734694,own,-23.708266666666667,-19.973333333333336,-21.66471428571429,-18.124,-25.496375,-21.5915,-24.04492857142857,-19.96178571428572,-25.496375,-21.5915,-22.109666666666666,-17.788833333333333
3812,366,Teun Koopmeiners,-36.58076190476191,5.685095238095238,own,-34.529,18.7768,-34.861,25.514666666666667,-34.031,8.67,-35.300999999999995,14.477333333333334,-34.031,8.67,-37.841,26.092
3812,366,Vincent Janssen,-15.592881720430109,7.1691935483870965,own,-27.451,20.89838461538461,-30.771000000000004,20.337,-25.376,21.24925,-27.451,20.89838461538461,-25.376,21.24925,-30.771000000000004,20.337
3812,366,Virgil van Dijk,-38.45609243697479,-0.9560840336134456,own,-37.68246153846154,-2.5913846153846154,-38.82313333333333,-0.7889333333333336,-36.127,-5.049272727272728,-37.68246153846154,-2.5913846153846154,-36.127,-5.049272727272728,-38.82313333333333,-0.7889333333333336
3812,372,Abdou Diallo,34.12580701754386,17.124736842105264,own,33.63531578947369,21.63105263157895,34.75963636363636,19.957636363636365,32.089375000000004,23.932,33.63205555555555,21.1865,32.089375000000004,23.932,34.8662,18.9901
3812,372,Bamba Dieng,14.791148148148148,-3.851666666666667,own,20.279666666666667,0.5599999999999999,21.9365,-10.6255,16.966,22.931,20.279666666666667,0.5599999999999999,16.966,22.931,21.9365,-10.6255
3812,372,Boulaye Dia,12.429476923076924,5.7526,own,20.7867,2.4699000000000004,19.28533333333333,4.552333333333334,23.03875,-0.65375,20.505333333333333,0.1890000000000002,23.03875,-0.65375,18.4786,0.8632000000000009
3812,372,Cheikhou Kouyaté,28.09801470588236,0.0617058823529411,own,27.071464285714285,-4.227678571428571,28.33653846153846,-6.354384615384616,25.975066666666667,-2.384533333333333,27.071464285714285,-4.227678571428571,25.975066666666667,-2.384533333333333,28.33653846153846,-6.354384615384616
3812,372,Edouard Mendy,47.49163043478261,0.7330652173913045,own,50.463,1.265,50.463,1.265,,,50.463,1.265,,,50.463,1.265
3812,372,Idrissa Gueye,23.00159782608696,4.686456521739131,own,28.005136363636367,6.570772727272728,28.38792307692308,3.844,27.452222222222225,10.509444444444446,28.005136363636367,6.570772727272728,27.452222222222225,10.509444444444446,28.38792307692308,3.844
3812,372,Ismail Jakobs,35.62394285714286,11.510714285714286,own,36.02944444444445,19.38377777777778,35.161,18.8285,36.7242,19.828,36.02944444444445,19.38377777777778,36.7242,19.828,35.161,18.8285
3812,372,Ismaïla Sarr,20.94009782608696,16.09244565217391,own,25.352833333333333,22.544,24.32188888888889,19.18188888888889,25.971400000000003,24.561266666666665,25.57521739130435,22.37308695652174,25.971400000000003,24.561266666666665,24.832375,18.27025
3812,372,Kalidou Koulibaly,36.52733695652174,-2.135923913043478,own,36.303,-2.50435,36.40558333333333,-2.9600833333333334,36.149125,-1.82075,36.303,-2.50435,36.149125,-1.82075,36.40558333333333,-2.9600833333333334
3812,372,Krépin Diatta,21.685220588235296,-6.941382352941177,own,23.14472727272728,-14.01218181818182,21.6305,-15.8675,24.9618,-11.7858,23.14472727272728,-14.01218181818182,24.9618,-11.7858,21.6305,-15.8675
3812,372,Nampalys Mendy,31.973076086956524,5.195869565217391,own,31.652255813953488,6.4998837209302325,33.434285714285714,4.963952380952381,29.95122727272728,7.965999999999999,31.645357142857144,6.0074523809523805,29.95122727272728,7.965999999999999,33.5089,3.853050000000001
3812,372,Nicolas Jackson,20.906291666666664,-18.04895833333333,own,26.78671428571429,-23.268857142857144,27.772,-21.639,25.473,-25.442,26.78671428571429,-23.268857142857144,25.473,-25.442,27.772,-21.639
3812,372,Pape Abou Cissé,36.90994565217392,4.025684782608695,own,35.38488888888889,6.296037037037037,37.2319375,4.24775,32.69827272727272,9.275363636363636,35.38488888888889,6.296037037037037,32.69827272727272,9.275363636363636,37.2319375,4.24775
3812,372,Pape Gueye,33.87283333333333,-13.808583333333331,own,35.476083333333335,-21.359416666666664,38.5176,-21.8414,33.30357142857143,-21.01514285714285,35.476083333333335,-21.359416666666664,33.30357142857143,-21.01514285714285,38.5176,-21.8414
3812,372,Youssouf Sabaly,35.623510869565216,-10.887902173913044,own,36.72971428571429,-19.340714285714284,36.398545454545456,-20.90381818181818,36.944,-18.32929411764706,36.72971428571429,-19.340714285714284,36.944,-18.32929411764706,36.398545454545456,-20.90381818181818
3812,366,Andries Noppert,-41.401055214723925,-0.4565276073619632,mid,-29.198,-0.3873333333333333,,,-29.198,-0.3873333333333333,-29.198,-0.3873333333333333,-29.198,-0.3873333333333333,,
3812,366,Cody Gakpo,-2.383398692810457,-0.9889542483660132,mid,-3.0203800000000003,-0.54748,-2.9738928571428573,-0.0724285714285714,-3.0795454545454546,-1.152090909090909,-3.0203800000000003,-0.54748,-3.0795454545454546,-1.152090909090909,-2.9738928571428573,-0.0724285714285714
3812,366,Daley Blind,-13.71523926380368,-18.112073619631904,mid,-10.713783783783782,-18.64254054054054,-12.8303,-20.91465,-8.223764705882353,-15.969470588235296,-10.713783783783782,-18.64254054054054,-8.223764705882353,-15.969470588235296,-12.8303,-20.91465
3812,366,Davy Klaassen,-5.3082142857142856,-8.858214285714286,mid,-4.941,-14.424833333333332,-4.397375,-17.252125,-5.3759,-12.163,-4.941,-14.424833333333332,-5.3759,-12.163,-4.397375,-17.252125
3812,366,Denzel Dumfries,-12.188503067484664,16.36342944785276,mid,-6.836407407407408,22.36696296296296,-6.627230769230769,24.31023076923077,-7.030642857142857,20.5625,-6.836407407407408,22.36696296296296,-7.030642857142857,20.5625,-6.627230769230769,24.31023076923077
3812,366,Frenkie de Jong,-12.151889570552148,-9.648680981595092,mid,-10.6455,-13.23117391304348,-11.637777777777778,-13.648962962962962,-9.23542105263158,-12.637473684210526,-10.6455,-13.23117391304348,-9.23542105263158,-12.637473684210526,-11.637777777777778,-13.648962962962962
3812,366,Marten De Roon,-11.0154,-7.4646,mid,-6.693,-28.22,,,-6.693,-28.22,-6.693,-28.22,-6.693,-28.22,,
3812,366,Matthijs De Ligt,-18.298748466257667,10.660871165644172,mid,-13.624647058823529,14.979588235294116,-14.3481,11.4407,-12.591142857142858,20.03514285714286,-13.624647058823529,14.979588235294116,-12.591142857142858,20.03514285714286,-14.3481,11.4407
3812,366,Memphis Depay,2.9027826086956523,-8.159956521739131,mid,-2.0338333333333334,-14.98738888888889,-0.4272857142857142,-12.213571428571427,-3.0561818181818183,-16.752545454545455,-2.0338333333333334,-14.98738888888889,-3.0561818181818183,-16.752545454545455,-0.4272857142857142,-12.213571428571427
3812,366,Nathan Aké,-18.848742331288346,-9.932889570552147,mid,-13.606863636363636,-14.04809090909091,-18.30730769230769,-14.152615384615386,-6.817333333333334,-13.89711111111111,-13.606863636363636,-14.04809090909091,-6.817333333333334,-13.89711111111111,-18.30730769230769,-14.152615384615386
3812,366,Steven Berghuis,-9.38903305785124,3.036702479338844,mid,-6.722421052631579,6.309789473684211,-9.959473684210526,3.840578947368421,-3.4853684210526312,8.779000000000002,-6.722421052631579,6.309789473684211,-3.4853684210526312,8.779000000000002,-9.959473684210526,3.840578947368421
3812,366,Steven Bergwijn,3.2537355371900825,-7.936049586776859,mid,-0.6442619047619048,-14.176261904761905,-0.7247083333333334,-12.317416666666666,-0.537,-16.654722222222222,-0.6442619047619048,-14.176261904761905,-0.537,-16.654722222222222,-0.7247083333333334,-12.317416666666666
3812,366,Teun Koopmeiners,-11.975023809523808,1.819428571428572,mid,-8.214916666666666,0.0096666666666666,-10.650666666666666,-0.6593333333333332,-5.779166666666666,0.678666666666666,-8.214916666666666,0.0096666666666666,-5.779166666666666,0.678666666666666,-10.650666666666666,-0.6593333333333332
3812,366,Vincent Janssen,2.705553191489362,6.911425531914893,mid,3.553090909090909,19.099454545454545,1.9811666666666667,15.056666666666668,5.4394,23.9508,3.553090909090909,19.099454545454545,5.4394,23.9508,1.9811666666666667,15.056666666666668
3812,366,Virgil van Dijk,-19.560312883435586,-0.2513312883435581,mid,-16.668,-0.2102666666666666,-19.188333333333333,-3.1156666666666664,-14.987777777777776,1.7266666666666666,-16.668,-0.2102666666666666,-14.987777777777776,1.7266666666666666,-19.188333333333333,-3.1156666666666664
3812,372,Abdou Diallo,16.46478313253012,19.42059638554217,mid,11.585869565217392,24.67217391304348,14.078470588235296,24.746647058823527,4.523499999999999,24.461166666666667,11.585869565217392,24.67217391304348,4.523499999999999,24.461166666666667,14.078470588235296,24.746647058823527
3812,372,Bamba Dieng,-3.80775,0.2231071428571428,mid,-2.590666666666667,2.996095238095238,-5.117466666666667,3.4182,3.726333333333333,1.9408333333333327,-2.18725,4.1714,3.726333333333333,1.9408333333333327,-4.721642857142858,5.127357142857143
3812,372,Boulaye Dia,-4.634989304812834,1.4983850267379677,mid,-2.2929154929577464,0.0239718309859155,-1.1445348837209302,0.3593953488372093,-4.0565,-0.4911428571428571,-2.3329857142857144,0.1056714285714285,-4.0565,-0.4911428571428571,-1.1839761904761903,0.503547619047619
3812,372,Cheikhou Kouyaté,9.166942408376965,-4.518230366492147,mid,4.325196428571429,-7.913767857142857,7.113885714285714,-9.160657142857142,-0.3226190476190474,-5.835619047619048,3.978547169811321,-8.105245283018867,-0.3226190476190474,-5.835619047619048,6.8011875,-9.5946875
3812,372,Edouard Mendy,40.8752962962963,0.6318353909465021,mid,40.071875,0.19475,,,40.071875,0.19475,40.071875,0.19475,40.071875,0.19475,,
3812,372,Idrissa Gueye,4.35559670781893,5.3180246913580245,mid,2.457733333333333,3.99612,4.347799999999999,5.44966,-1.3223999999999998,1.08904,2.012086956521739,3.537971014492754,-1.3223999999999998,1.08904,3.906681818181818,4.929409090909091
3812,372,Ismail Jakobs,16.618376623376623,16.78205194805195,mid,17.57725,21.368625,15.2542,21.7186,21.449,20.78533333333333,17.57725,21.368625,21.449,20.78533333333333,15.2542,21.7186
3812,372,Ismaïla Sarr,1.8539506172839504,16.55753086419753,mid,2.794092592592593,21.768166666666666,4.067536585365854,21.18719512195122,-1.2221538461538464,23.600461538461538,2.36186,21.29806,-1.2221538461538464,23.600461538461538,3.621108108108108,20.48910810810811
3812,372,Kalidou Koulibaly,19.69793004115226,-4.056987654320987,mid,11.02204347826087,-4.680173913043478,9.1484,-3.5163333333333333,14.535125,-6.862375,11.02204347826087,-4.680173913043478,14.535125,-6.862375,9.1484,-3.5163333333333333
3812,372,Krépin Diatta,1.614523560209424,-13.756225130890051,mid,2.497821428571428,-20.128464285714283,3.70603125,-19.7056875,0.8868749999999997,-20.69216666666667,2.137528301886792,-20.41083018867925,0.8868749999999997,-20.69216666666667,3.172551724137932,-20.178
3812,372,Nampalys Mendy,12.919654320987656,4.190065843621399,mid,8.846,4.582274193548387,10.403225,4.1259250000000005,6.014681818181819,5.412,8.679813559322035,4.544983050847457,6.014681818181819,5.412,10.264486486486486,4.02945945945946
3812,372,Nicolas Jackson,3.159653846153846,-12.91175,mid,3.321111111111112,-18.646,3.449333333333334,-16.87183333333333,3.064666666666666,-22.194333333333333,5.112500000000001,-17.947125,3.064666666666666,-22.194333333333333,6.341200000000001,-15.3988
3812,372,Pape Abou Cissé,20.530835390946503,5.76566255144033,mid,12.78677777777778,11.005166666666666,12.858846153846152,11.936076923076923,12.5994,8.5848,13.492176470588234,11.054470588235294,12.5994,8.5848,13.864166666666668,12.0835
3812,372,Pape Gueye,8.92273076923077,-4.7230384615384615,mid,4.289461538461539,-9.470230769230769,3.214571428571429,-7.183571428571428,5.543499999999999,-12.138,3.6646666666666654,-10.024833333333332,5.543499999999999,-12.138,1.7858333333333336,-7.911666666666666
3812,372,Youssouf Sabaly,16.791905349794238,-14.60851851851852,mid,8.764222222222223,-19.61929629629629,11.442823529411765,-17.85205882352941,4.2106,-22.6236,8.55244,-21.636080000000003,4.2106,-22.6236,11.447,-20.977733333333333
