match_id,defending_team,team_name,home_away,defender_id,defender_name,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y,match_team_id,raw_involvement_self_inv,raw_fault_self_inv,raw_contribution_self_inv,valued_involvement_self_inv,valued_contribution_self_inv,valued_fault_self_inv,raw_responsibility_self_inv,raw_fault_r_self_inv,raw_contribution_r_self_inv,valued_responsibility_self_inv,valued_contribution_r_self_inv,valued_fault_r_self_inv,starter,mins_played,raw_involvement_self_inv_gs,raw_involvement_shared_inv_gs,raw_fault_self_inv_gs,raw_fault_shared_inv_gs,raw_contribution_self_inv_gs,raw_contribution_shared_inv_gs,valued_involvement_self_inv_gs,valued_involvement_shared_inv_gs,valued_contribution_self_inv_gs,valued_contribution_shared_inv_gs,valued_fault_self_inv_gs,valued_fault_shared_inv_gs,raw_responsibility_self_inv_gs,raw_responsibility_shared_inv_gs,raw_fault_r_self_inv_gs,raw_fault_r_shared_inv_gs,raw_contribution_r_self_inv_gs,raw_contribution_r_shared_inv_gs,valued_responsibility_self_inv_gs,valued_responsibility_shared_inv_gs,valued_contribution_r_self_inv_gs,valued_contribution_r_shared_inv_gs,valued_fault_r_self_inv_gs,valued_fault_r_shared_inv_gs
3812,366,Netherlands,away,8326,Teun Koopmeiners,92,-9.398423913,2.145771739,25.0,-6.63272,5.90936,14.0,-0.515285714,3.389785714,11.0,-14.41854545,9.116090909,23.0,-4.307652174,4.229652174,14.0,-0.515285714,3.389785714,9.0,-10.20688889,5.536111111,3812_366,5.266735320637903,0.0,5.266735320637903,0.039396736833980935,0.039396736833980935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,8.06782273886636,4.750925902688531,1.2814149645770407,3.086709971682977,6.786407774289319,1.6642159310055524,0.05721100490696217,0.03728487277207384,0.048940340525490594,0.012617855725366792,0.008270664381471574,0.024667017046707044,1.829054887726633,8.255607318598647,0.7188780836099605,3.0519814894560766,1.030413674899943,4.958516268511535,0.014023390473452128,0.06916179722208338,0.009248005402476289,0.04579508845465237,0.004775385070975839,0.023366708767431018
3812,366,Netherlands,away,8327,Marten De Roon,26,-0.682961538,-9.972923077,4.0,-4.21925,-16.22325,3.0,-8.338,-14.311,1.0,8.137,-21.96,4.0,-4.21925,-16.22325,3.0,-8.338,-14.311,1.0,8.137,-21.96,3812_366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.4503279644814044,1.0732995043848332,0.0974190715387426,0.5263883979665653,0.3529088929426618,0.5469111064182677,0.006902349246102002,0.01068131718426681,0.006347454111380185,0.007683029924985171,0.0005548951347218164,0.0029982872592816383,0.31245446711426883,1.4784867256914858,0.04797120908821283,0.17599339189318197,0.264483258026056,1.3024933337983038,0.001990435479006169,0.00981682002172422,0.0018693572391660848,0.009386630998813986,0.00012107823984008419,0.00043018902291023527
3812,366,Netherlands,away,8342,Memphis Depay,139,5.759028777,-8.417338129,37.0,10.20110811,-14.90621622,18.0,5.424111111,-17.12016667,19.0,14.72668421,-12.80878947,37.0,10.20110811,-14.90621622,18.0,5.424111111,-17.12016667,19.0,14.72668421,-12.80878947,3812_366,3.6152561958761735,1.0112288326178684,2.604027363258305,0.011117552837962126,0.008499083226285908,0.002618469611676218,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,9.42864243151907,7.877367936076833,4.31061152925068,5.104521351614507,5.118030902268391,2.772846584462327,0.040580504341337816,0.04876297009768316,0.0248295817083664,0.019103079945670887,0.015750922632971422,0.029659890152012293,3.643148610380142,14.60973737380865,1.4878853499986444,5.952752459696747,2.1289133234257056,8.577821388720468,0.032150741056584296,0.14721626886551142,0.02397457032117971,0.11216157811243924,0.008176170735404584,0.03505469075307212
3812,366,Netherlands,away,84,Steven Bergwijn,319,5.07154232,-7.510727273,77.0,2.254142857,-13.69979221,32.0,-2.17075,-15.83434375,45.0,5.400733333,-12.18188889,75.0,2.23,-13.63584,32.0,-2.17075,-15.83434375,43.0,5.504976744,-11.99974419,3812_366,7.457580930121425,1.920667206758112,5.536913723363312,0.04200514459986081,0.036056714129603824,0.005948430470256985,0.0,0.0,0.0,0.0,0.0,0.0,1,78.0,17.404086457182633,14.30836863884081,8.633006510829423,11.359088068509587,8.771079946353208,2.9492805703312213,0.11720437755240054,0.1190383974180178,0.061959497492366095,0.023481106722835224,0.05524488006003446,0.09555729069518254,8.789995391831116,35.65766002620554,3.9354571774010183,16.448311249315086,4.699148312163109,18.558492941826966,0.07001432056207724,0.3259037937008704,0.042558279174795224,0.19317198937623764,0.027456041387282023,0.13273180432463247
3812,372,Senegal,home,13055,Nicolas Jackson,106,1.554349057,-14.36967925,21.0,5.909238095,-19.06514286,9.0,3.367777778,-21.06666667,12.0,7.815333333,-17.564,20.0,6.7552,-18.80655,9.0,3.367777778,-21.06666667,11.0,9.526727273,-16.95736364,3812_372,2.54134530964177,0.9583579884899797,1.5829873211517902,0.0335777966273887,0.023443228362925055,0.010134568264463644,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,5.879445082407775,5.666825748540252,3.3961221895092915,4.20239760420592,2.483322892898483,1.4644281443343314,0.06687062437669847,0.04950593575113694,0.030616697485357006,0.011426109655772775,0.036253926891341465,0.038079826095364165,3.1306045380763616,11.536565028657671,1.3323547970465435,4.693252736811017,1.7114704729345498,6.481044692957975,0.036051834516110166,0.15083400631186122,0.023264716267912485,0.10519660448175447,0.012787118248197702,0.04563740183010677
3812,372,Senegal,home,13228,Youssouf Sabaly,480,14.5820125,-14.84696042,72.0,13.036625,-20.97247222,34.0,16.76652941,-21.09029412,38.0,9.699342105,-20.86705263,69.0,13.72431884,-21.58668116,34.0,16.76652941,-21.09029412,35.0,10.76902857,-22.06888571,3812_372,7.5474509688876825,0.0,7.5474509688876825,0.27339251893403516,0.27339251893403516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,17.842077448492446,19.245557174715678,6.322991619186078,13.830475580600055,11.519085829306366,5.415081594115625,0.3929908264579816,0.19662854627475704,0.3264888819295244,0.062275630365960316,0.06650194452845723,0.13435291590879672,7.2678125507766955,31.158882156275013,3.649293619344998,15.734560763714892,3.4476254008168943,14.664239147123478,0.06970513023464359,0.3324749002945959,0.042548691510252964,0.20670238094386817,0.027156438724390657,0.12577251935072786
3812,372,Senegal,home,13901,Pape Abou Cissé,480,18.93484792,4.87004375,50.0,22.8018,8.39244,17.0,23.59323529,8.432647059,33.0,22.39409091,8.371727273,49.0,23.25091837,8.35622449,17.0,23.59323529,8.432647059,32.0,23.0690625,8.315625,3812_372,4.0,0.0,4.0,0.09873908,0.09873908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,10.091475022335624,13.611237386022697,4.158912275505886,10.28935141876353,5.932562746829741,3.321885967259167,0.19597255168448988,0.2589939634430701,0.1278569197702154,0.05840463757523199,0.06811563191427437,0.20058932586783815,4.9412526156949275,23.536933745660846,2.2274744591493394,10.984209458347802,2.5650620370193633,11.905005463800196,0.08150800061887468,0.41289342948832697,0.05592937296463359,0.28497852491906417,0.025578627654241147,0.12791490456926294
3812,372,Senegal,home,2059,Edouard Mendy,480,39.92632292,0.452258333,9.0,41.22644444,0.313666667,8.0,40.071875,0.19475,1.0,50.463,1.265,9.0,41.22644444,0.313666667,8.0,40.071875,0.19475,1.0,50.463,1.265,3812_372,8.0,0.0,8.0,0.10281358,0.10281358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.120794787969519,0.34639436564741427,0.12079478796951879,0.34639436564741427,8.0,0.0,0.10643101064379228,0.010373440892550208,0.10281358,0.0,0.0036174306437922626,0.010373440892550208,0.7801877243518358,3.9064170896886967,0.38453994388935353,1.9174429287090766,0.3930750271767758,1.9766099202428313,0.01002612745179329,0.0527493116286448,0.0065093698541611195,0.03496143235567623,0.0035167575976321652,0.017787879272968574
3812,372,Senegal,home,214,Nampalys Mendy,480,11.44699792,4.078664583,114.0,16.08417544,5.922350877,46.0,16.61078261,6.0255,68.0,15.72794118,5.852573529,110.0,16.04828182,5.745627273,46.0,16.61078261,6.0255,64.0,15.64398438,5.54446875,3812_372,11.0,0.0,11.0,0.40722945000000005,0.40722945000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,24.13351139456632,29.996004645578775,8.217992938728875,21.693518327867057,15.91551845583744,8.302486317711713,0.5577514688336825,0.3914609186181424,0.45557373388348604,0.0912319046340731,0.10217773495019643,0.3002290139840695,9.773821822958833,45.62630052671183,4.296419039646115,20.25914974913493,5.098300388817118,23.656729501723646,0.1335278645345897,0.6572993921331931,0.08889601624758445,0.4401062892280973,0.04463184828700526,0.21719310290509591
3812,372,Senegal,home,3848,Abdou Diallo,333,13.73694895,18.19502703,53.0,13.98760377,21.13537736,17.0,14.64170588,20.48441176,36.0,13.67872222,21.44277778,52.0,13.60863462,20.97196154,17.0,14.64170588,20.48441176,35.0,13.10685714,21.20877143,3812_372,4.23683872870752,0.0,4.23683872870752,0.07219586487155029,0.07219586487155029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.0,11.988702748149644,13.223608807840323,5.441420067018221,10.840007674448422,6.547282681131424,2.3836011333919,0.13585000604789582,0.13338462882948993,0.08387961600295811,0.01077800878399995,0.051970390044937705,0.12260662004548999,4.767095563386148,19.543870901803498,2.156074607473324,9.175338536757488,2.4526224213156036,9.751626668305365,0.06987957294756604,0.30377353528357726,0.04879911327679105,0.2057029032772867,0.02108045967077506,0.09807063200629104
3812,372,Senegal,home,3858,Idrissa Gueye,480,1.779029167,4.535954167,137.0,0.640036496,4.503875912,55.0,-1.911163636,1.963109091,82.0,2.351207317,6.20804878,129.0,0.70451938,4.395937984,55.0,-1.911163636,1.963109091,74.0,2.648608108,6.204121622,3812_372,14.820631639203867,0.10227075351195081,14.718360885691919,0.14994408786092667,0.14882966186864255,0.0011144259922840952,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,36.61382421645365,35.9705065013239,14.255199453367672,26.777992823098884,22.358624763085984,9.192513678225003,0.28485706949837847,0.2721289791439581,0.20062701318212978,0.07641217590033503,0.0842300563162487,0.19571680324362298,13.560380950683498,52.43904535202226,6.162591608822483,23.960578059766917,7.002380713245145,27.03000868754754,0.12453115993503004,0.5497227058460288,0.07981381310653742,0.3529153850418027,0.044717346828492606,0.1968073208042262
3812,372,Senegal,home,3895,Ismail Jakobs,147,17.25085714,16.45511565,19.0,23.04573684,20.97321053,10.0,22.0954,21.4584,9.0,24.10166667,20.43411111,19.0,23.04573684,20.97321053,10.0,22.0954,21.4584,9.0,24.10166667,20.43411111,3812_372,6.258514268512199,0.0,6.258514268512199,0.12121074939323011,0.12121074939323011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,8.44700006897922,4.515929473820819,1.7960453394043536,3.666353004733111,6.650954729574867,0.849576469087708,0.151916264723027,0.0770620540226545,0.12883759182448506,0.013192501911878183,0.02307867289854194,0.06386955211077631,2.41431206589785,10.167080424248265,1.1546400740667129,4.786889543349054,1.2490635764847082,5.332758928743487,0.036272219037603574,0.16877341956461242,0.024121293458979558,0.11687554680672176,0.012150925578624008,0.051897872757890706
3812,372,Senegal,home,3903,Krépin Diatta,374,-0.820489305,-12.97427273,99.0,-2.763161616,-18.72542424,38.0,-0.232184211,-19.55278947,61.0,-4.339836066,-18.21001639,95.0,-2.762368421,-18.71187368,38.0,-0.232184211,-19.55278947,57.0,-4.449157895,-18.15126316,3812_372,9.271832596023692,2.71292555431705,6.558907041706643,0.04605792424769076,0.03865200547391864,0.007405918773772112,0.0,0.0,0.0,0.0,0.0,0.0,1,73.0,25.53823065293625,21.2350790888822,14.199350551168926,15.790773909362837,11.338880101767336,5.4443051795193735,0.13683549840354944,0.13212973103026415,0.0849086207188879,0.04809081233625798,0.05192687768466158,0.08403891869400615,10.266779911941013,35.44567346693105,4.725535439473341,16.8041203656591,5.362522163710794,17.928545288104832,0.06769852684713842,0.26823069573887504,0.04202142128088029,0.16105450732703727,0.02567710556625819,0.10717618841183786
3812,372,Senegal,home,3978,Pape Gueye,106,10.2415566,-6.511915094,33.0,12.62209091,-11.98181818,17.0,13.86088235,-12.68064706,16.0,11.305875,-11.2393125,32.0,12.6481875,-12.26828125,17.0,13.86088235,-12.68064706,15.0,11.2738,-11.80093333,3812_372,5.0,0.0,5.0,0.0729296,0.0729296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,10.78972024055908,9.617065181604913,3.229234084959995,6.593241583399871,7.560486155599082,3.023823598205044,0.14227081819513937,0.09305889492483178,0.11436546215846088,0.045187873588369655,0.027905356036678503,0.047871021336462136,3.2469965674692975,14.371895002788836,1.203722872212509,5.277928029926422,1.9763706356100168,8.817004334331696,0.0405853382518527,0.1947790782775237,0.03049437693901062,0.15042429608967317,0.010090961312842081,0.04435478218785053
3812,372,Senegal,home,3996,Bamba Dieng,113,-4.586575221,-1.159849558,40.0,-8.9617,-0.025975,15.0,-7.219266667,-0.328733333,25.0,-10.00716,0.15568,39.0,-8.918179487,0.49925641,15.0,-7.219266667,-0.328733333,24.0,-9.98,1.01675,3812_372,2.6025630312137817,1.8285153477586693,0.7740476834551117,0.002758953366919684,0.0018180529397017592,0.0009409004272179242,0.0,0.0,0.0,0.0,0.0,0.0,0,32.0,8.395288151346556,6.438505498275931,5.072305275706337,4.09454462374916,3.32298287564022,2.34396087452677,0.037531644313767806,0.04668981413327282,0.01676994303978646,0.018548541804710394,0.020761701273981328,0.028141272328562422,3.404857740809338,11.357323530369971,1.1893576078868313,3.992374619110829,2.1326105452678803,7.018899150992343,0.028796012574444276,0.11246440847275166,0.02023987260367833,0.08172427691049634,0.008556139970765939,0.03074013156225527
3812,372,Senegal,home,428,Ismaïla Sarr,480,-0.538008333,15.50191042,111.0,-0.082027027,19.87301802,36.0,5.288305556,21.68377778,75.0,-2.659786667,19.00385333,105.0,-0.458380952,19.51054286,36.0,5.288305556,21.68377778,69.0,-3.456652174,18.37668116,3812_372,9.185733392896717,4.327216413106564,4.858516979790155,0.0544722568966814,0.03305744892837785,0.02141480796830355,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,27.332305608394737,23.231527087864702,18.061803419485866,18.80466051411433,9.270502188908866,4.426866573750377,0.22129793265831846,0.2661939004012342,0.07245503756516902,0.04100054255292874,0.1488428950931494,0.2251933578483055,10.725346299948228,38.34946296777456,4.6758758500336395,17.210101483736036,5.6490873708160025,19.7501886393388,0.10583945520598727,0.42949712109210403,0.0663883656531528,0.26118165268119514,0.03945108955283453,0.16831546841090908
3812,372,Senegal,home,474,Cheikhou Kouyaté,374,7.24505615,-3.861085561,106.0,6.49045283,-7.510490566,44.0,7.180795455,-5.866090909,62.0,6.000532258,-8.677483871,102.0,6.685637255,-7.382794118,44.0,7.180795455,-5.866090909,58.0,6.31,-8.533396552,3812_372,11.240441562732688,0.7177653990028863,10.522676163729802,0.2207243092998446,0.21849548264989885,0.002228826649945733,0.0,0.0,0.0,0.0,0.0,0.0,1,73.0,25.641457360451994,29.48984344254327,9.711791734523295,21.799957484951985,15.929665625928708,7.689885957591273,0.34541717381127607,0.31345348416920704,0.2577247312168914,0.07777804626108936,0.0876924425943846,0.23567543790811757,9.268751648608797,38.42450067044913,4.097140821413131,17.269396127515684,4.843214721666097,19.71828290032349,0.08698872862795581,0.3977661264798565,0.058409060524889866,0.2665819700018941,0.028579668103065902,0.1311841564779626
3812,372,Senegal,home,7988,Boulaye Dia,367,-8.301689373,1.495029973,137.0,-10.05048175,-0.38659854,53.0,-9.240622642,-1.225792453,84.0,-10.56146429,0.142892857,132.0,-9.968613636,-0.450901515,53.0,-9.240622642,-1.225792453,79.0,-10.45701266,0.068962025,3812_372,13.854918559548814,4.46148087282578,9.393437686723034,0.06481240091045812,0.05906431531154332,0.005748085598914786,0.0,0.0,0.0,0.0,0.0,0.0,1,68.0,30.56467362995352,22.583584026617476,17.065717321175253,18.132878864971914,13.498956308778256,4.450705161645569,0.13583787639067077,0.14538443517961064,0.06849615344751765,0.011810310664898805,0.06734172294315315,0.13357412451471185,13.69051143103629,41.39362157213054,6.810803003255965,20.74372752507169,6.607081955392772,19.743633750372872,0.07154610822537778,0.2659771148101818,0.037813983820222316,0.133449470206278,0.033732124405155516,0.13252764460390368
