match_id,defending_team,team_name,home_away,defender_id,defender_name,mins_played
3815,51,United States,home,1334,Weston McKennie,65
3815,51,United States,home,1336,Timothy Weah,87
3815,51,United States,home,1339,Tyler Adams,100
3815,51,United States,home,1971,Tim Ream,100
3815,51,United States,home,1973,Antonee Robinson,100
3815,51,United States,home,328,DeAndre Yedlin,26
3815,51,United States,home,5135,Josh Sargent,73
3815,51,United States,home,687,Kellyn Acosta,26
3815,51,United States,home,8343,Sergiño Dest,74
3815,51,United States,home,916,Walker Zimmerman,100
3815,51,United States,home,940,Matt Turner,100
3815,384,Wales,away,10039,Joe Morrell,6
3815,384,Wales,away,137,Daniel James,45
3815,384,Wales,away,1698,Gareth Bale,100
3815,384,Wales,away,1931,Ethan Ampadu,94
3815,384,Wales,away,2083,Joe Rodon,100
3815,384,Wales,away,286,Chris Mepham,100
3815,384,Wales,away,308,Harry Wilson,92
3815,384,Wales,away,462,Wayne Hennessey,100
3815,384,Wales,away,589,Neco Williams,78
3815,384,Wales,away,6018,Connor Roberts,100
3815,384,Wales,away,7008,Brennan Johnson,22
3815,384,Wales,away,71,Ben Davies,100
3815,384,Wales,away,7175,Sorba Thomas,8
3815,384,Wales,away,7966,Kieffer Moore,55
3815,384,Wales,away,8062,Aaron Ramsey,100
3816,364,Argentina,home,10715,Julian Alvarez,45
3816,364,Argentina,home,11,Nicolás Otamendi,103
3816,364,Argentina,home,11856,Enzo Fernandez,45
3816,364,Argentina,home,13222,Nahuel Molina,103
3816,364,Argentina,home,144,Emiliano Martínez,103
3816,364,Argentina,home,1531,Lionel Messi,103
3816,364,Argentina,home,3856,Leandro Paredes,58
3816,364,Argentina,home,3868,Ángel Di María,103
3816,364,Argentina,home,5116,Cristian Romero,58
3816,364,Argentina,home,6895,Rodrigo de Paul,103
3816,364,Argentina,home,8023,Lisandro Martinez,45
3816,364,Argentina,home,8025,Nicolas Tagliafico,70
3816,364,Argentina,home,8138,Lautaro Martinez,103
3816,364,Argentina,home,8420,Papu Gómez,58
3816,364,Argentina,home,9178,Marcos Acuña,33
3816,382,Saudi Arabia,away,13987,Mohammed Al-Owais,103
3816,382,Saudi Arabia,away,13990,Yasser Al-Shahrani,98
3816,382,Saudi Arabia,away,13991,Mohammed Al-Burayk,5
3816,382,Saudi Arabia,away,13992,Ali Al-Bulayhi,103
3816,382,Saudi Arabia,away,13993,Sultan Al-Ghannam,26
3816,382,Saudi Arabia,away,13994,Saud Abdulhamid,103
3816,382,Saudi Arabia,away,13995,Abdulelah Al-Amri,16
3816,382,Saudi Arabia,away,13996,Hassan Tambakti,103
3816,382,Saudi Arabia,away,13998,Salem Al-Dawsari,103
3816,382,Saudi Arabia,away,13999,Salman Al-Faraj,47
3816,382,Saudi Arabia,away,14000,Nawaf Al-Abed,40
3816,382,Saudi Arabia,away,14003,Mohamed Kanno,103
3816,382,Saudi Arabia,away,14004,Abdulelah Al-Malki,103
3816,382,Saudi Arabia,away,14010,Firas Al-Buraikan,88
3816,382,Saudi Arabia,away,14011,Saleh Al-Shehri,77
3816,382,Saudi Arabia,away,14012,Haitham Asiri,15
3817,367,Denmark,home,12022,Andreas Cornelius,33
3817,367,Denmark,home,12779,Mikkel Damsgaard,52
3817,367,Denmark,home,200,Kasper Schmeichel,97
3817,367,Denmark,home,2073,Joachim Andersen,97
3817,367,Denmark,home,395,Pierre-Emile Höjbjerg,97
3817,367,Denmark,home,4053,Kasper Dolberg,64
3817,367,Denmark,home,4673,Thomas Delaney,45
3817,367,Denmark,home,4737,Jesper Lindström,33
3817,367,Denmark,home,5063,Mathias Jensen,34
3817,367,Denmark,home,7443,Christian Eriksen,97
3817,367,Denmark,home,8099,Rasmus Kristensen,97
3817,367,Denmark,home,8324,Joakim Maehle,97
3817,367,Denmark,home,8578,Simon Kjaer,63
3817,367,Denmark,home,9089,Andreas Skov Olsen,64
3817,367,Denmark,home,92,Andreas Christensen,97
3817,378,Tunisia,away,12862,Wajdi Kechrida,10
3817,378,Tunisia,away,14013,Aymen Dahmen,97
3817,378,Tunisia,away,14019,Yassine Meriah,97
3817,378,Tunisia,away,14022,Aissa Laidouni,87
3817,378,Tunisia,away,14024,Ferjani Sassi,10
3817,378,Tunisia,away,14025,Youssef Msakni,79
3817,378,Tunisia,away,14027,Naim Sliti,31
3817,378,Tunisia,away,14028,Issam Jebali,80
3817,378,Tunisia,away,14029,Taha Yassine Khenissi,17
3817,378,Tunisia,away,14030,Anis Slimane,66
3817,378,Tunisia,away,3263,Hannibal Mejbri,18
3817,378,Tunisia,away,4142,Dylan Bronn,97
3817,378,Tunisia,away,4758,Ellyes Skhiri,97
3817,378,Tunisia,away,7649,Mohamed Drager,87
3817,378,Tunisia,away,9598,Ali Abdi,97
3817,378,Tunisia,away,9824,Montassar Talbi,97
3818,58,Mexico,home,1384,Hector Herrera,97
3818,58,Mexico,home,2106,Edson Alvarez,97
3818,58,Mexico,home,2108,Uriel Antuna,14
3818,58,Mexico,home,2111,Hirving Lozano,97
3818,58,Mexico,home,252,Raúl Jiménez,27
3818,58,Mexico,home,3299,César Montes,97
3818,58,Mexico,home,3301,Héctor Moreno,97
3818,58,Mexico,home,3303,Jesús Gallardo,97
3818,58,Mexico,home,3309,Carlos Rodríguez,27
3818,58,Mexico,home,3343,Guillermo Ochoa,97
3818,58,Mexico,home,3352,Jorge Sánchez,97
3818,58,Mexico,home,3367,Henry Martín,70
3818,58,Mexico,home,3414,Alexis Vega,83
3818,58,Mexico,home,3455,Luis Chávez,97
3818,376,Poland,away,11113,Sebastian Szymanski,71
3818,376,Poland,away,12514,Piotr Zielinski,87
3818,376,Poland,away,12537,Nicola Zalewski,45
3818,376,Poland,away,12766,Bartosz Bereszynski,97
3818,376,Poland,away,12820,Jakub Kiwior,97
3818,376,Poland,away,13848,Kamil Glik,97
3818,376,Poland,away,13850,Grzegorz Krychowiak,97
3818,376,Poland,away,1896,Matty Cash,97
3818,376,Poland,away,3994,Arkadiusz Milik,10
3818,376,Poland,away,4625,Robert Lewandowski,97
3818,376,Poland,away,668,Przemyslaw Frankowski,26
3818,376,Poland,away,7419,Krystian Bielik,52
3818,376,Poland,away,8042,Wojciech Szczesny,97
3818,376,Poland,away,9939,Jakub Kaminski,97
3819,363,France,home,113,Olivier Giroud,88
3819,363,France,home,1532,Ousmane Dembele,76
3819,363,France,home,1534,Antoine Griezmann,97
3819,363,France,home,1789,Jules Kounde,9
3819,363,France,home,3870,Kylian Mbappé,97
3819,363,France,home,3888,Aurélien Tchouaméni,76
3819,363,France,home,3890,Youssouf Fofana,21
3819,363,France,home,4606,Dayot Upamecano,97
3819,363,France,home,4607,Lucas Hernández,97
3819,363,France,home,4613,Benjamin Pavard,88
3819,363,France,home,4622,Kingsley Coman,21
3819,363,France,home,4712,Marcus Thuram,9
3819,363,France,home,5097,Ibrahima Konaté,97
3819,363,France,home,61,Hugo Lloris,97
3819,363,France,home,8054,Adrien Rabiot,97
3819,363,France,home,8583,Theo Hernandez,85
3819,386,Australia,away,13109,Awer Mabil,25
3819,386,Australia,away,13811,Nathaniel Atkinson,84
3819,386,Australia,away,13815,Mathew Leckie,97
3819,386,Australia,away,13819,Mitchell Duke,55
3819,386,Australia,away,13820,Aziz Behich,97
3819,386,Australia,away,13821,Keanu Baccus,13
3819,386,Australia,away,13822,Jason Cummings,42
3819,386,Australia,away,13823,Craig Goodwin,72
3819,386,Australia,away,13824,Kye Rowles,97
3819,386,Australia,away,13825,Garang Kuol,25
3819,386,Australia,away,435,Mathew Ryan,97
3819,386,Australia,away,449,Aaron Mooy,97
3819,386,Australia,away,6967,Riley McGree,72
3819,386,Australia,away,7478,Milos Degenek,13
3819,386,Australia,away,8257,Harry Souttar,97
3819,386,Australia,away,8854,Jackson Irvine,84
3820,371,Croatia,away,100,Mateo Kovacic,78
3820,371,Croatia,away,13854,Dominik Livakovic,96
3820,371,Croatia,away,13858,Josip Juranovic,96
3820,371,Croatia,away,13859,Mislav Orsic,7
3820,371,Croatia,away,13860,Marko Livaja,27
3820,371,Croatia,away,1687,Luka Modric,96
3820,371,Croatia,away,40,Dejan Lovren,96
3820,371,Croatia,away,4883,Andrej Kramaric,69
3820,371,Croatia,away,4892,Josko Gvardiol,96
3820,371,Croatia,away,4926,Borna Sosa,96
3820,371,Croatia,away,5968,Lovro Majer,18
3820,371,Croatia,away,6019,Nikola Vlasic,45
3820,371,Croatia,away,8129,Marcelo Brozovic,96
3820,371,Croatia,away,8136,Ivan Perisic,89
3820,371,Croatia,away,8330,Mario Pasalic,51
3820,374,Morocco,home,12586,Sofyan Amrabat,96
3820,374,Morocco,home,12777,Abdelhamid Sabiri,15
3820,374,Morocco,home,13021,Abde Ezzalzouli,32
3820,374,Morocco,home,13864,Yahia Attiat-Allah,37
3820,374,Morocco,home,13866,Selim Amallah,96
3820,374,Morocco,home,13870,Abderrazak Hamdallah,16
3820,374,Morocco,home,1681,Achraf Hakimi,96
3820,374,Morocco,home,1785,Bono,96
3820,374,Morocco,home,1810,Youssef En-Nesyri,80
3820,374,Morocco,home,1938,Hakim Ziyech,96
3820,374,Morocco,home,233,Romain Saïss,96
3820,374,Morocco,home,4002,Nayef Aguerd,96
3820,374,Morocco,home,401,Sofiane Boufal,64
3820,374,Morocco,home,4324,Azzedine Ounahi,81
3820,374,Morocco,home,8027,Noussair Mazraoui,59
3821,57,Japan,away,10704,Kaoru Mitoma,42
3821,57,Japan,away,13798,Yuto Nagatomo,56
3821,57,Japan,away,13799,Shuichi Gonda,98
3821,57,Japan,away,13802,Daizen Maeda,56
3821,57,Japan,away,1860,Takefusa Kubo,45
3821,57,Japan,away,2087,Takehiro Tomiyasu,53
3821,57,Japan,away,2088,Maya Yoshida,98
3821,57,Japan,away,2090,Hiroki Sakai,73
3821,57,Japan,away,2094,Junya Ito,98
3821,57,Japan,away,2095,Daichi Kamada,98
3821,57,Japan,away,2099,Takuma Asano,42
3821,57,Japan,away,4928,Wataru Endo,98
3821,57,Japan,away,5098,Ko Itakura,98
3821,57,Japan,away,55,Takumi Minamino,25
3821,57,Japan,away,8927,Ao Tanaka,70
3821,57,Japan,away,9981,Ritsu Doan,28
3821,368,Germany,home,1937,Kai Havertz,78
3821,368,Germany,home,20,Ilkay Gündogan,67
3821,368,Germany,home,4602,Manuel Neuer,98
3821,368,Germany,home,4608,Niklas Süle,98
3821,368,Germany,home,4616,Joshua Kimmich,98
3821,368,Germany,home,4618,Leon Goretzka,31
3821,368,Germany,home,4621,Jamal Musiala,78
3821,368,Germany,home,4623,Serge Gnabry,89
3821,368,Germany,home,4624,Thomas Müller,66
3821,368,Germany,home,4689,Youssoufa Moukoko,9
3821,368,Germany,home,4713,Jonas Hofmann,32
3821,368,Germany,home,4779,Nico Schlotterbeck,98
3821,368,Germany,home,4868,David Raum,98
3821,368,Germany,home,90,Antonio Rüdiger,98
3821,368,Germany,home,9918,Mario Götze,20
3821,368,Germany,home,9963,Niclas Fullkrug,20
3822,52,Spain,home,13178,Nico Williams,30
3822,52,Spain,home,1341,Unai Simon,98
3822,52,Spain,home,1383,Koke,35
3822,52,Spain,home,1394,Alvaro Morata,42
3822,52,Spain,home,1513,Jordi Alba,63
3822,52,Spain,home,1519,Sergio Busquets,63
3822,52,Spain,home,1530,Pedri,56
3822,52,Spain,home,1696,Marco Asensio,68
3822,52,Spain,home,18,Rodri,98
3822,52,Spain,home,1829,Carlos Soler,42
3822,52,Spain,home,1950,Ferran Torres,56
3822,52,Spain,home,4908,Dani Olmo,98
3822,52,Spain,home,8341,Gavi,98
3822,52,Spain,home,8344,Alex Balde,35
3822,52,Spain,home,9,Aymeric Laporte,98
3822,52,Spain,home,96,César Azpilicueta,98
3822,385,Costa Rica,away,13371,Bryan Oviedo,81
3822,385,Costa Rica,away,13563,Jewison Bennette,60
3822,385,Costa Rica,away,13780,Keysher Fuller,98
3822,385,Costa Rica,away,13781,Celso Borges,71
3822,385,Costa Rica,away,13782,Anthony Contreras,60
3822,385,Costa Rica,away,13783,Bryan Ruiz,38
3822,385,Costa Rica,away,13786,Carlos Martinez,45
3822,385,Costa Rica,away,13788,Yeltsin Tejeda,98
3822,385,Costa Rica,away,13790,Brandon Aguilera,27
3822,385,Costa Rica,away,13795,Alvaro Zamora,38
3822,385,Costa Rica,away,1593,Óscar Duarte,98
3822,385,Costa Rica,away,3316,Joel Campbell,98
3822,385,Costa Rica,away,3841,Keylor Navas,98
3822,385,Costa Rica,away,649,Francisco Calvo,98
3822,385,Costa Rica,away,754,Kendall Waston,53
3822,385,Costa Rica,away,975,Ronald Matarrita,17
3823,362,Belgium,home,112,Michy Batshuayi,77
3823,362,Belgium,home,1387,Yannick Carrasco,45
3823,362,Belgium,home,1672,Thibaut Courtois,95
3823,362,Belgium,home,1694,Eden Hazard,61
3823,362,Belgium,home,1960,Timothy Castagne,95
3823,362,Belgium,home,215,Youri Tielemans,45
3823,362,Belgium,home,22,Kevin De Bruyne,95
3823,362,Belgium,home,241,Leander Dendoncker,95
3823,362,Belgium,home,4498,Amadou Onana,50
3823,362,Belgium,home,455,Leandro Trossard,34
3823,362,Belgium,home,4669,Thomas Meunier,50
3823,362,Belgium,home,4674,Axel Witsel,95
3823,362,Belgium,home,66,Toby Alderweireld,95
3823,362,Belgium,home,67,Jan Vertonghen,95
3823,362,Belgium,home,9806,Lois Openda,18
3823,380,Canada,away,1025,Kamal Miller,95
3823,380,Canada,away,11790,Steven Vitoria,95
3823,380,Canada,away,1225,Richie Laryea,73
3823,380,Canada,away,1228,Jonathan Osorio,15
3823,380,Canada,away,12315,Sam Adekugbe,22
3823,380,Canada,away,14031,Milan Borjan,95
3823,380,Canada,away,14033,Liam Millar,15
3823,380,Canada,away,3965,Jonathan David,95
3823,380,Canada,away,4611,Alphonso Davies,95
3823,380,Canada,away,5173,Ismael Kone,38
3823,380,Canada,away,6916,Junior Hoilett,57
3823,380,Canada,away,8551,Stephen Eustaquio,80
3823,380,Canada,away,8627,Atiba Hutchinson,57
3823,380,Canada,away,9094,Cyle Larin,38
3823,380,Canada,away,926,Alistair Johnston,95
3823,380,Canada,away,963,Tajon Buchanan,80
3824,370,Switzerland,home,12960,Ricardo Rodriguez,89
3824,370,Switzerland,home,13118,Eray Comert,7
3824,370,Switzerland,home,13880,Fabian Frei,26
3824,370,Switzerland,home,157,Granit Xhaka,96
3824,370,Switzerland,home,4566,Rubén Vargas,80
3824,370,Switzerland,home,4661,Manuel Akanji,96
3824,370,Switzerland,home,4691,Yann Sommer,96
3824,370,Switzerland,home,4695,Nico Elvedi,96
3824,370,Switzerland,home,4717,Breel Embolo,71
3824,370,Switzerland,home,4732,Djibril Sow,70
3824,370,Switzerland,home,5029,Silvan Widmer,96
3824,370,Switzerland,home,57,Xherdan Shaqiri,71
3824,370,Switzerland,home,8011,Haris Seferovic,25
3824,370,Switzerland,home,8113,Noah Okafor,25
3824,370,Switzerland,home,8328,Remo Freuler,96
3824,370,Switzerland,home,8397,Fabian Rieder,16
3824,379,Cameroon,away,1168,Nouhou Tolo,96
3824,379,Cameroon,away,12640,Martin Hongla,67
3824,379,Cameroon,away,13872,Collins Fai,96
3824,379,Cameroon,away,13874,Samuel Oum Gouet,96
3824,379,Cameroon,away,13875,Vincent Aboubakar,23
3824,379,Cameroon,away,1977,André Zambo Anguissa,96
3824,379,Cameroon,away,3934,Karl Toko Ekambi,73
3824,379,Cameroon,away,4174,Jean-Charles Castelletto,96
3824,379,Cameroon,away,4626,Eric Maxim Choupo-Moting,73
3824,379,Cameroon,away,5074,Bryan Mbeumo,80
3824,379,Cameroon,away,6655,Nicolas N'Koulou,96
3824,379,Cameroon,away,8018,Andre Onana,96
3824,379,Cameroon,away,8402,Nicolas Ngamaleu,16
3824,379,Cameroon,away,8631,Georges-Kevin N'Koudou,23
3824,379,Cameroon,away,8741,Gael Ondoua,29
3825,369,Uruguay,home,12529,Matias Vina,19
3825,369,Uruguay,home,13462,Martín Cáceres,97
3825,369,Uruguay,home,1368,Jose Gimenez,97
3825,369,Uruguay,home,13924,Sergio Rochet,97
3825,369,Uruguay,home,13926,Diego Godin,97
3825,369,Uruguay,home,13927,Guillermo Varela,10
3825,369,Uruguay,home,13929,Nicolas De La Cruz,20
3825,369,Uruguay,home,1535,Luis Suarez,63
3825,369,Uruguay,home,1545,Mathí­as Olivera,78
3825,369,Uruguay,home,1684,Federico Valverde,97
3825,369,Uruguay,home,2075,Facundo Pellistri,87
3825,369,Uruguay,home,2077,Edinson Cavani,34
3825,369,Uruguay,home,7584,Rodrigo Bentancur,97
3825,369,Uruguay,home,8009,Darwin Nunez,97
3825,369,Uruguay,home,8133,Matias Vecino,77
3825,377,South Korea,away,12502,Min Jae Kim,97
3825,377,South Korea,away,1257,In-beom Hwang,97
3825,377,South Korea,away,13907,Seun-gyu Kim,97
3825,377,South Korea,away,13911,Young-gwon Kim,97
3825,377,South Korea,away,13912,Jin-su Kim,97
3825,377,South Korea,away,13918,Sang-ho Na,74
3825,377,South Korea,away,13920,Jun-ho Son,24
3825,377,South Korea,away,13922,Woo-young Jung,97
3825,377,South Korea,away,13923,Gue-sung Cho,24
3825,377,South Korea,away,1830,Kang-in Lee,23
3825,377,South Korea,away,2443,Moon-hwan Kim,97
3825,377,South Korea,away,4280,Ui-jo Hwang,73
3825,377,South Korea,away,5038,Jae-sung Lee,73
3825,377,South Korea,away,83,Heung-min Son,97
3826,365,Portugal,home,133,Bruno Fernandes,100
3826,365,Portugal,home,1393,Joao Felix,87
3826,365,Portugal,home,17,João Cancelo,100
3826,365,Portugal,home,1876,William Carvalho,45
3826,365,Portugal,home,2066,Ruben Dias,100
3826,365,Portugal,home,240,Rúben Neves,76
3826,365,Portugal,home,27,Bernardo Silva,87
3826,365,Portugal,home,3857,Danilo Pereira,100
3826,365,Portugal,home,4666,Raphaël Guerreiro,100
3826,365,Portugal,home,6020,Cristiano Ronaldo,87
3826,365,Portugal,home,8000,Joao Mario,13
3826,365,Portugal,home,8008,Goncalo Ramos,13
3826,365,Portugal,home,8077,Joao Palhinha,13
3826,365,Portugal,home,8538,Diogo Costa,100
3826,365,Portugal,home,8555,Otavio,55
3826,365,Portugal,home,8593,Rafael Leao,24
3826,383,Ghana,away,1363,Inaki Williams,100
3826,383,Ghana,away,1380,Thomas Partey,100
3826,383,Ghana,away,14034,Lawrence Ati Zigi,100
3826,383,Ghana,away,14040,Andre Ayew,76
3826,383,Ghana,away,1910,Mohammed Salisu,100
3826,383,Ghana,away,213,Daniel Amartey,100
3826,383,Ghana,away,4231,Alexander Djiku,91
3826,383,Ghana,away,4404,Alidu Seidu,65
3826,383,Ghana,away,4408,Salis Abdul Samed,92
3826,383,Ghana,away,444,Tariq Lamptey,35
3826,383,Ghana,away,483,Jordan Ayew,24
3826,383,Ghana,away,5085,Abdul Rahman Baba,100
3826,383,Ghana,away,5178,Osman Bukari,25
3826,383,Ghana,away,7192,Antoine Semenyo,9
3826,383,Ghana,away,8031,Mohammed Kudus,75
3826,383,Ghana,away,9980,Daniel-Kofi Kyereh,8
3827,361,Brazil,home,132,Fred,23
3827,361,Brazil,home,162,Gabriel Martinelli,11
3827,361,Brazil,home,1683,Casemiro,97
3827,361,Brazil,home,1695,Vinícius Junior,75
3827,361,Brazil,home,1697,Rodrygo,22
3827,361,Brazil,home,1926,Thiago Silva,97
3827,361,Brazil,home,195,Richarlison,78
3827,361,Brazil,home,2074,Raphinha,86
3827,361,Brazil,home,30,Gabriel Jesus,19
3827,361,Brazil,home,32,Alisson,97
3827,361,Brazil,home,3846,Marquinhos,97
3827,361,Brazil,home,3865,Neymar,79
3827,361,Brazil,home,3930,Lucas Paquetá,74
3827,361,Brazil,home,8039,Antony,18
3827,361,Brazil,home,8050,Alex Sandro,97
3827,361,Brazil,home,8061,Danilo,97
3827,375,Serbia,away,12561,Sergej Milinković-Savić,97
3827,375,Serbia,away,12576,Nikola Milenkovic,97
3827,375,Serbia,away,12642,Ivan Ilić,41
3827,375,Serbia,away,12643,Darko Lazović,32
3827,375,Serbia,away,12653,Vanja Milinković-Savić,97
3827,375,Serbia,away,12664,Saša Lukić,65
3827,375,Serbia,away,13904,Filip Mladenovic,65
3827,375,Serbia,away,13906,Andrija Zivkovic,56
3827,375,Serbia,away,1550,Nemanja Maksimovic,15
3827,375,Serbia,away,1799,Nemanja Gudelj,56
3827,375,Serbia,away,1991,Aleksandar Mitrovic,82
3827,375,Serbia,away,3880,Strahinja Pavlovic,97
3827,375,Serbia,away,3989,Nemanja Radonjic,41
3827,375,Serbia,away,8037,Dusan Tadić,97
3827,375,Serbia,away,8059,Dušan Vlahović,32
3827,375,Serbia,away,9947,Milos Veljkovic,97
3828,373,Iran,away,12222,Majid Hosseini,102
3828,373,Iran,away,12235,Ali Karimi,20
3828,373,Iran,away,13969,Hossein Hosseini,102
3828,373,Iran,away,13970,Roozbeh Cheshmi,25
3828,373,Iran,away,13971,Ehsan Hajsafi,75
3828,373,Iran,away,13975,Milad Mohammadi,102
3828,373,Iran,away,13977,Morteza Pouraliganji,102
3828,373,Iran,away,13978,Ramin Rezaeian,102
3828,373,Iran,away,13980,Saeid Ezatolahi,82
3828,373,Iran,away,13981,Ali Gholizadeh,75
3828,373,Iran,away,13982,Ahmad Nourollahi,77
3828,373,Iran,away,13983,Mehdi Torabi,27
3828,373,Iran,away,13984,Karim Ansarifard,35
3828,373,Iran,away,457,Alireza Jahanbakhsh,27
3828,373,Iran,away,7441,Sardar Azmoun,67
3828,373,Iran,away,8561,Mehdi Taremi,102
3828,384,Wales,home,137,Daniel James,46
3828,384,Wales,home,1698,Gareth Bale,102
3828,384,Wales,home,1931,Ethan Ampadu,76
3828,384,Wales,home,201,Danny Ward,16
3828,384,Wales,home,2083,Joe Rodon,102
3828,384,Wales,home,286,Chris Mepham,102
3828,384,Wales,home,308,Harry Wilson,56
3828,384,Wales,home,462,Wayne Hennessey,102
3828,384,Wales,home,589,Neco Williams,102
3828,384,Wales,home,6018,Connor Roberts,56
3828,384,Wales,home,6935,Joe Allen,26
3828,384,Wales,home,7008,Brennan Johnson,46
3828,384,Wales,home,71,Ben Davies,102
3828,384,Wales,home,7966,Kieffer Moore,102
3828,384,Wales,home,8062,Aaron Ramsey,86
3829,360,Qatar,home,13942,Meshaal Barsham,96
3829,360,Qatar,home,13944,Abdelkarim Hassan,96
3829,360,Qatar,home,13945,Boualem Khoukhi,96
3829,360,Qatar,home,13946,Pedro Miguel,82
3829,360,Qatar,home,13947,Ismaeel Mohammed,96
3829,360,Qatar,home,13949,Tarek Salman,14
3829,360,Qatar,home,13951,Homam Ahmed,82
3829,360,Qatar,home,13953,Karim Boudiaf,68
3829,360,Qatar,home,13954,Abdulaziz Hatem,28
3829,360,Qatar,home,13956,Assim Madibo,96
