match_id,defending_team,home_away,defender_id,defender_name,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y
3812,366,away,11094,Cody Gakpo,384,-4.017776042,-0.287875,113,-5.508256637,-0.140026549,46,-7.726108696,0.40973913,67,-3.985552239,-0.517477612,111,-5.160873874,0.438756757,46,-7.726108696,0.40973913,65,-3.345476923,0.459292308
3812,366,away,11241,Andries Noppert,410,-41.07779268,0.364856098,4,-46.18475,0.07875,4,-46.18475,0.07875,,,,4,-46.18475,0.07875,4,-46.18475,0.07875,,,
3812,366,away,1522,Frenkie de Jong,410,-12.88599024,8.692819512,113,-17.57841593,15.86353097,48,-17.33422917,15.80729167,65,-17.75873846,15.90506154,110,-17.74788182,15.69471818,48,-17.33422917,15.80729167,62,-18.06812903,15.60756452
3812,366,away,284,Nathan Aké,410,-19.28337317,9.478321951,70,-24.952,13.42038571,30,-24.48163333,14.33773333,40,-25.304775,12.732375,69,-24.93231884,13.27915942,30,-24.48163333,14.33773333,39,-25.279,12.46487179
3812,366,away,3315,Vincent Janssen,271,3.542848708,-7.971306273,44,4.58625,-15.01131818,22,1.617090909,-17.18031818,22,7.555409091,-12.84231818,43,3.946186047,-15.59851163,22,1.617090909,-17.18031818,21,6.386190476,-13.94138095
3812,366,away,37,Virgil van Dijk,410,-19.0685122,-0.308353659,54,-20.57527778,1.170481481,29,-18.56741379,-0.358275862,25,-22.9044,2.94384,54,-20.57527778,1.170481481,29,-18.56741379,-0.358275862,25,-22.9044,2.94384
3812,366,away,8026,Daley Blind,410,-13.20799268,17.29619268,111,-19.4817027,22.93012613,48,-20.34379167,22.6259375,63,-18.82487302,23.16188889,107,-19.7837757,22.83159813,48,-20.34379167,22.6259375,59,-19.32816949,22.99891525
3812,366,away,8033,Davy Klaassen,92,-4.360836957,8.041847826,39,-4.240102564,12.29176923,20,-6.86125,13.2091,19,-1.481,11.32615789,37,-2.594621622,14.59318919,20,-6.86125,13.2091,17,2.424941176,16.22152941
3812,366,away,8034,Steven Berghuis,318,-11.09269182,-3.27181761,95,-15.30521053,-4.652389474,47,-16.56708511,-7.237106383,48,-14.069625,-2.121520833,93,-15.69630108,-4.637967742,47,-16.56708511,-7.237106383,46,-14.80658696,-1.982326087
3812,366,away,8045,Matthijs De Ligt,410,-18.46877317,-10.21926829,55,-20.69849091,-17.99887273,27,-21.49481481,-19.3097037,28,-19.93060714,-16.73485714,53,-20.07539623,-17.76218868,27,-21.49481481,-19.3097037,26,-18.60138462,-16.15515385
3812,366,away,8134,Denzel Dumfries,410,-11.31833659,-15.80282683,69,-10.56218841,-23.35227536,37,-13.40197297,-22.82935135,32,-7.2786875,-23.95690625,68,-11.02347059,-23.21130882,37,-13.40197297,-22.82935135,31,-8.184612903,-23.66719355
3812,366,away,8326,Teun Koopmeiners,92,-9.398423913,-2.145771739,25,-6.63272,-5.90936,14,-0.515285714,-3.389785714,11,-14.41854545,-9.116090909,23,-4.307652174,-4.229652174,14,-0.515285714,-3.389785714,9,-10.20688889,-5.536111111
3812,366,away,8327,Marten De Roon,26,-0.682961538,9.972923077,4,-4.21925,16.22325,3,-8.338,14.311,1,8.137,21.96,4,-4.21925,16.22325,3,-8.338,14.311,1,8.137,21.96
3812,366,away,8342,Memphis Depay,139,5.759028777,8.417338129,38,10.21197368,15.22315789,19,5.697263158,17.63752632,19,14.72668421,12.80878947,38,10.21197368,15.22315789,19,5.697263158,17.63752632,19,14.72668421,12.80878947
3812,366,away,84,Steven Bergwijn,318,5.103056604,7.524380503,76,2.348934211,13.83835526,31,-2.081096774,16.24290323,45,5.400733333,12.18188889,74,2.327027027,13.77728378,31,-2.081096774,16.24290323,43,5.504976744,11.99974419
3812,372,home,13055,Nicolas Jackson,106,1.554349057,14.36967925,22,7.039727273,19.63727273,10,6.109,22.1252,12,7.815333333,17.564,21,7.899238095,19.4182381,10,6.109,22.1252,11,9.526727273,16.95736364
3812,372,home,13228,Youssouf Sabaly,479,14.58248225,14.83973904,72,13.036625,20.97247222,34,16.76652941,21.09029412,38,9.699342105,20.86705263,69,13.72431884,21.58668116,34,16.76652941,21.09029412,35,10.76902857,22.06888571
3812,372,home,13901,Pape Abou Cissé,479,18.95863048,-4.890561587,50,23.19982,-8.52992,17,24.76388235,-8.837,33,22.39409091,-8.371727273,49,23.65706122,-8.496510204,17,24.76388235,-8.837,32,23.0690625,-8.315625
3812,372,home,2059,Edouard Mendy,479,39.9216096,-0.452223382,9,41.22644444,-0.313666667,8,40.071875,-0.19475,1,50.463,-1.265,9,41.22644444,-0.313666667,8,40.071875,-0.19475,1,50.463,-1.265
3812,372,home,214,Nampalys Mendy,479,11.45106054,-4.083173278,115,15.99784348,-6.004443478,47,16.38834043,-6.224170213,68,15.72794118,-5.852573529,111,15.95916216,-5.83227027,47,16.38834043,-6.224170213,64,15.64398438,-5.54446875
3812,372,home,3848,Abdou Diallo,332,13.72164157,-18.18378313,54,13.81361111,-21.26038889,18,14.08338889,-20.89561111,36,13.67872222,-21.44277778,53,13.43850943,-21.10241509,18,14.08338889,-20.89561111,35,13.10685714,-21.20877143
3812,372,home,3858,Idrissa Gueye,479,1.768106472,-4.527933194,138,0.752731884,-4.540043478,56,-1.587892857,-2.097607143,82,2.351207317,-6.20804878,130,0.823653846,-4.435161538,56,-1.587892857,-2.097607143,74,2.648608108,-6.204121622
3812,372,home,3895,Ismail Jakobs,147,17.25085714,-16.45511565,20,23.0594,-21.1609,11,22.20663636,-21.75554545,9,24.10166667,-20.43411111,20,23.0594,-21.1609,11,22.20663636,-21.75554545,9,24.10166667,-20.43411111
3812,372,home,3903,Krépin Diatta,373,-0.830407507,12.97798928,100,-2.67427,18.80007,39,-0.069153846,19.72297436,61,-4.339836066,18.21001639,96,-2.66978125,18.78977083,39,-0.069153846,19.72297436,57,-4.449157895,18.15126316
3812,372,home,3978,Pape Gueye,106,10.2415566,6.511915094,33,12.62209091,11.98181818,17,13.86088235,12.68064706,16,11.305875,11.2393125,32,12.6481875,12.26828125,17,13.86088235,12.68064706,15,11.2738,11.80093333
3812,372,home,3996,Bamba Dieng,113,-4.586575221,1.159849558,40,-8.9617,0.025975,15,-7.219266667,0.328733333,25,-10.00716,-0.15568,39,-8.918179487,-0.49925641,15,-7.219266667,0.328733333,24,-9.98,-1.01675
3812,372,home,428,Ismaïla Sarr,479,-0.541951983,-15.4880501,112,-0.151008929,-19.96429464,37,4.934351351,-21.91113514,75,-2.659786667,-19.00385333,106,-0.527716981,-19.61040566,37,4.934351351,-21.91113514,69,-3.456652174,-18.37668116
3812,372,home,474,Cheikhou Kouyaté,373,7.214447721,3.884664879,105,6.377619048,7.486419048,43,6.921325581,5.769069767,62,6.000532258,8.677483871,101,6.570267327,7.35650495,43,6.921325581,5.769069767,58,6.31,8.533396552
3812,372,home,7988,Boulaye Dia,366,-8.322265027,-1.471901639,137,-10.05048175,0.38659854,53,-9.240622642,1.225792453,84,-10.56146429,-0.142892857,132,-9.968613636,0.450901515,53,-9.240622642,1.225792453,79,-10.45701266,-0.068962025
3812,372,home,9993,Kalidou Koulibaly,479,18.01024008,4.52480167,54,18.05825926,4.199444444,21,21.22233333,6.38747619,33,16.04475758,2.807060606,54,18.05825926,4.199444444,21,21.22233333,6.38747619,33,16.04475758,2.807060606
3813,50,home,1,Harry Kane,114,14.08235965,0.710649123,36,14.92005556,1.496611111,14,9.405285714,-0.655214286,22,18.42945455,2.865954545,34,15.78461765,1.610705882,14,9.405285714,-0.655214286,20,20.25015,3.19685
3813,50,home,10,John Stones,146,-10.27080822,-5.751376712,29,-16.261,-9.447241379,11,-12.23336364,-11.06090909,18,-18.72233333,-8.461111111,28,-15.65785714,-8.953821429,11,-12.23336364,-11.06090909,17,-17.87370588,-7.590411765
3813,50,home,105,Mason Mount,110,5.442245455,3.9204,36,8.596527778,5.885888889,14,7.991214286,5.513928571,22,8.981727273,6.122590909,34,8.707411765,6.053088235,14,7.991214286,5.513928571,20,9.20875,6.4305
3813,50,home,118,Harry Maguire,110,-11.80712727,6.300827273,21,-8.981619048,10.91433333,13,-7.834,8.734153846,8,-10.8465,14.457125,21,-8.981619048,10.91433333,13,-7.834,8.734153846,8,-10.8465,14.457125
3813,50,home,123,Luke Shaw,146,-3.954664384,17.03082192,26,-1.621576923,26.14330769,11,-0.809272727,24.38090909,15,-2.217266667,27.43573333,26,-1.621576923,26.14330769,11,-0.809272727,24.38090909,15,-2.217266667,27.43573333
3813,50,home,136,Marcus Rashford,36,14.61994444,-12.84063889,7,8.083428571,-19.00142857,2,21.611,-26.8965,5,2.6724,-15.8434,7,8.083428571,-19.00142857,2,21.611,-26.8965,5,2.6724,-15.8434
3813,50,home,1377,Kieran Trippier,146,-3.164712329,-17.34220548,35,-5.760542857,-22.87242857,14,-2.914357143,-22.1695,21,-7.658,-23.34104762,34,-5.184558824,-22.67432353,14,-2.914357143,-22.1695,20,-6.7737,-23.0277
3813,50,home,163,Bukayo Saka,110,10.16056364,-14.32590909,33,7.096333333,-19.59178788,11,8.451090909,-19.31881818,22,6.418954545,-19.72827273,30,7.058466667,-19.77193333,11,8.451090909,-19.31881818,19,6.252210526,-20.03426316
3813,50,home,169,Jordan Pickford,146,-35.75213014,-0.173541096,,,,,,,,,,,,,,,,,,
3813,50,home,21,Phil Foden,36,12.57402778,-0.369944444,11,8.094272727,4.504363636,3,17.67766667,1.725,8,4.5005,5.546625,11,8.094272727,4.504363636,3,17.67766667,1.725,8,4.5005,5.546625
3813,50,home,25,Raheem Sterling,110,10.23993636,11.70938182,24,14.19570833,18.52916667,7,10.32985714,18.37871429,17,15.78752941,18.59111765,24,14.19570833,18.52916667,7,10.32985714,18.37871429,17,15.78752941,18.59111765
3813,50,home,265,Declan Rice,146,-3.281684932,0.173945205,56,-7.34825,0.169875,23,-5.555478261,-0.126826087,33,-8.597757576,0.376666667,54,-6.92887037,0.585962963,23,-5.555478261,-0.126826087,31,-7.94783871,1.114806452
3813,50,home,311,Callum Wilson,32,19.44728125,-2.05209375,8,18.153,-4.11925,3,13.76733333,-14.61333333,5,20.7844,2.1772,8,18.153,-4.11925,3,13.76733333,-14.61333333,5,20.7844,2.1772
3813,50,home,371,Jack Grealish,36,12.02308333,8.911555556,9,11.135,12.96466667,2,25.032,8.621,7,7.164428571,14.20571429,9,11.135,12.96466667,2,25.032,8.621,7,7.164428571,14.20571429
3813,50,home,4677,Jude Bellingham,146,0.223068493,-3.326232877,60,-4.639716667,-4.660783333,26,-4.134192308,-5.840615385,34,-5.026294118,-3.758558824,57,-4.214070175,-4.395894737,26,-4.134192308,-5.840615385,31,-4.281064516,-3.184193548
3813,50,home,74,Eric Dier,36,-9.574805556,3.294027778,9,-17.59766667,5.094888889,3,-9.693333333,1.519666667,6,-21.54983333,6.8825,9,-17.59766667,5.094888889,3,-9.693333333,1.519666667,6,-21.54983333,6.8825
3813,373,away,12222,Majid Hosseini,372,13.36666129,-8.81841129,55,12.66503636,-16.67734545,25,10.78484,-16.98016,30,14.23186667,-16.425,54,13.16512963,-16.4907037,25,10.78484,-16.98016,29,15.21710345,-16.06875862
3813,373,away,12235,Ali Karimi,181,8.679127072,-2.48539779,42,10.62359524,-4.094261905,22,9.455227273,-3.805909091,20,11.9088,-4.41145,42,10.62359524,-4.094261905,22,9.455227273,-3.805909091,20,11.9088,-4.41145
3813,373,away,13968,Alireza Beiranvand,31,42.43290323,-1.631903226,,,,,,,,,,,,,,,,,,
3813,373,away,13969,Hossein Hosseini,341,39.17529912,-0.118560117,1,38.967,0.07,1,38.967,0.07,,,,1,38.967,0.07,1,38.967,0.07,,,
3813,373,away,13970,Roozbeh Cheshmi,181,18.72317127,0.585491713,15,16.53706667,-4.558466667,8,12.23125,-2.821,7,21.458,-6.544142857,15,16.53706667,-4.558466667,8,12.23125,-2.821,7,21.458,-6.544142857
3813,373,away,13971,Ehsan Hajsafi,372,5.549438172,-13.75945161,96,4.078447917,-17.685625,46,3.867347826,-20.14265217,50,4.27266,-15.42516,95,4.352431579,-17.5374,46,3.867347826,-20.14265217,49,4.807816327,-15.09165306
3813,373,away,13973,Hossein Kanaani,191,14.59943979,5.405424084,13,19.33869231,2.064615385,5,23.2498,-2.1244,8,16.89425,4.68275,13,19.33869231,2.064615385,5,23.2498,-2.1244,8,16.89425,4.68275
3813,373,away,13975,Milad Mohammadi,231,10.9381342,-16.38875758,31,8.984548387,-21.46154839,13,0.701692308,-25.469,18,14.96661111,-18.56727778,31,8.984548387,-21.46154839,13,0.701692308,-25.469,18,14.96661111,-18.56727778
3813,373,away,13976,Sadegh Moharrami,372,11.48139516,17.70458065,48,17.74477083,20.101625,23,22.39404348,16.89295652,25,13.46744,23.0536,48,17.74477083,20.101625,23,22.39404348,16.89295652,25,13.46744,23.0536
3813,373,away,13977,Morteza Pouraliganji,372,-0.254120968,0.598879032,163,-3.501153374,1.423269939,73,-2.260753425,1.781630137,90,-4.507255556,1.1326,160,-3.4990875,1.4951125,73,-2.260753425,1.781630137,87,-4.538149425,1.254701149
3813,373,away,13980,Saeid Ezatolahi,191,5.995136126,-2.947282723,36,6.693972222,-5.723888889,13,8.436307692,-6.692538462,23,5.709173913,-5.176391304,35,7.326828571,-5.294457143,13,8.436307692,-6.692538462,22,6.671227273,-4.468318182
3813,373,away,13981,Ali Gholizadeh,191,-2.442204188,-10.29960209,73,-3.094315068,-12.12220548,37,0.290513514,-14.6487027,36,-6.573166667,-9.525527778,72,-3.255902778,-12.54291667,37,0.290513514,-14.6487027,35,-7.004971429,-10.3168
3813,373,away,13982,Ahmad Nourollahi,259,3.628687259,7.79953668,68,4.290544118,12.33111765,32,3.6934375,11.37265625,36,4.821305556,13.18308333,68,4.290544118,12.33111765,32,3.6934375,11.37265625,36,4.821305556,13.18308333
3813,373,away,13983,Mehdi Torabi,141,2.941794326,4.59287234,45,4.664,4.116822222,20,12.1678,1.99595,25,-1.33904,5.81352,44,5.394818182,4.862272727,20,12.1678,1.99595,24,-0.249333333,7.250875
3813,373,away,457,Alireza Jahanbakhsh,181,4.453121547,13.81407182,63,4.672666667,15.16412698,28,3.677107143,17.04139286,35,5.469114286,13.66231429,63,4.672666667,15.16412698,28,3.677107143,17.04139286,35,5.469114286,13.66231429
3813,373,away,7441,Sardar Azmoun,113,-8.001442478,-0.291707965,35,-10.18125714,0.188771429,10,-7.1217,-1.7528,25,-11.40508,0.9654,34,-10.69091176,0.040558824,10,-7.1217,-1.7528,24,-12.17808333,0.787791667
3813,373,away,8561,Mehdi Taremi,372,-4.990879032,0.565586022,112,-6.9570625,1.557580357,36,-7.93825,1.137805556,76,-6.492289474,1.756421053,110,-7.053409091,1.513054545,36,-7.93825,1.137805556,74,-6.622945946,1.695608108
3814,360,home,13941,Saad Al-Sheeb,219,-39.57126941,0.130757991,2,-49.1725,0.7465,1,-48.149,-0.199,1,-50.196,1.692,2,-49.1725,0.7465,1,-48.149,-0.199,1,-50.196,1.692
3814,360,home,13944,Abdelkarim Hassan,219,-15.84343379,10.3459863,31,-20.31616129,18.69754839,13,-20.19084615,15.99146154,18,-20.40666667,20.65194444,30,-20.0152,18.49766667,13,-20.19084615,15.99146154,17,-19.88088235,20.41417647
3814,360,home,13945,Boualem Khoukhi,219,-17.4443242,0.329835616,22,-22.14359091,7.048136364,10,-20.9654,7.4906,12,-23.12541667,6.679416667,22,-22.14359091,7.048136364,10,-20.9654,7.4906,12,-23.12541667,6.679416667
3814,360,home,13946,Pedro Miguel,219,-9.197187215,-19.28884018,36,-9.09825,-24.59547222,16,-7.6200625,-23.9364375,20,-10.2808,-25.1227,35,-9.619771429,-24.46665714,16,-7.6200625,-23.9364375,19,-11.30373684,-24.91315789
3814,360,home,13948,Bassam Al-Rawi,219,-16.503621,-9.745917808,23,-22.48421739,-9.517652174,14,-20.86464286,-10.081,9,-25.00355556,-8.641333333,23,-22.48421739,-9.517652174,14,-20.86464286,-10.081,9,-25.00355556,-8.641333333
3814,360,home,13951,Homam Ahmed,219,-9.363584475,20.44034247,40,-5.05415,25.79615,16,-2.7506875,24.3036875,24,-6.589791667,26.791125,37,-4.220459459,25.82494595,16,-2.7506875,24.3036875,21,-5.340285714,26.984
3814,360,home,13953,Karim Boudiaf,219,-8.162799087,0.206712329,73,-10.00839726,0.618041096,37,-10.80272973,-0.974648649,36,-9.192,2.254972222,71,-10.09102817,0.660464789,37,-10.80272973,-0.974648649,34,-9.316529412,2.439852941
3814,360,home,13954,Abdulaziz Hatem,219,-2.896273973,6.181356164,60,-2.485083333,10.27905,28,-1.623321429,7.793392857,32,-3.239125,12.454,57,-1.65877193,9.80645614,28,-1.623321429,7.793392857,29,-1.693,11.75010345
3814,360,home,13958,Mohammed Waad,53,-3.118113208,15.1624717,22,0.065909091,22.03540909,10,1.2765,21.1492,12,-0.942916667,22.77391667,22,0.065909091,22.03540909,10,1.2765,21.1492,12,-0.942916667,22.77391667
3814,360,home,13960,Hasan Al-Haydos,166,-0.852596386,-11.08124096,58,1.077655172,-19.97586207,30,1.062933333,-21.7588,28,1.093428571,-18.06557143,56,1.421089286,-20.384625,30,1.062933333,-21.7588,26,1.834346154,-18.79903846
3814,360,home,13961,Akram Afif,219,5.489744292,4.96030137,63,3.531619048,5.713333333,29,2.243551724,1.975,34,4.630264706,8.901911765,63,3.531619048,5.713333333,29,2.243551724,1.975,34,4.630264706,8.901911765
3814,360,home,13962,Almoez Ali,166,6.247192771,-0.656204819,60,6.406433333,-3.401866667,26,3.958846154,-5.934461538,34,8.278117647,-1.465176471,57,6.962982456,-3.811824561,26,3.958846154,-5.934461538,31,9.482580645,-2.031548387
3814,360,home,13963,Mohammed Muntari,53,4.915113208,7.060735849,19,5.047789474,6.265684211,8,5.7875,1.14125,11,4.509818182,9.992545455,19,5.047789474,6.265684211,8,5.7875,1.14125,11,4.509818182,9.992545455
3814,381,away,1034,Jhegson Méndez,204,6.181803922,6.792857843,37,8.293972973,14.49505405,20,10.98095,15.0584,17,5.132823529,13.83229412,35,9.627885714,14.39477143,20,10.98095,15.0584,15,7.8238,13.50993333
3814,381,away,11960,Enner Valencia,171,-10.69950292,1.48094152,50,-10.66982,2.53878,22,-7.128772727,0.809818182,28,-13.45207143,3.89725,48,-9.901125,2.160625,22,-7.128772727,0.809818182,26,-12.24696154,3.303615385
3814,381,away,1287,José Cifuentes,33,-10.90654545,9.244212121,16,-12.496375,14.3643125,7,-11.18885714,16.04085714,9,-13.51333333,13.06033333,14,-13.63692857,13.43942857,7,-11.18885714,16.04085714,7,-16.085,10.838
3814,381,away,13049,Gonzalo Plata,204,-5.702147059,16.14645588,65,-6.485753846,20.40909231,30,-5.427633333,23.40746667,35,-7.392714286,17.83905714,60,-6.25185,19.9978,30,-5.427633333,23.40746667,30,-7.076066667,16.58813333
3814,381,away,13935,Hernan Galindez,204,38.21333824,0.511730392,1,41.627,-2.218,1,41.627,-2.218,,,,1,41.627,-2.218,1,41.627,-2.218,,,
3814,381,away,13937,Angelo Preciado,204,9.607137255,20.13184314,30,7.400433333,23.70016667,20,4.49905,23.31115,10,13.2032,24.4782,27,8.025481481,23.33851852,20,4.49905,23.31115,7,18.101,23.41671429
3814,381,away,13940,Kevin Rodriguez,13,-3.566769231,0.239153846,4,-16.769,-10.74975,1,-29.98,2.69,3,-12.36533333,-15.22966667,4,-16.769,-10.74975,1,-29.98,2.69,3,-12.36533333,-15.22966667
3814,381,away,1406,Pervis Estupinan,204,9.326740196,-16.85610784,29,11.89548276,-26.1407931,15,13.2128,-27.16146667,14,10.48407143,-25.04721429,29,11.89548276,-26.1407931,15,13.2128,-27.16146667,14,10.48407143,-25.04721429
3814,381,away,2134,Moises Caicedo,191,1.434361257,-4.805795812,40,4.4196,-10.75745,23,6.314347826,-10.53708696,17,1.856117647,-11.05558824,40,4.4196,-10.75745,23,6.314347826,-10.53708696,17,1.856117647,-11.05558824
3814,381,away,3460,Romario Ibarra,161,-3.983093168,-16.18846584,43,-4.705302326,-21.5444186,24,0.161541667,-23.72983333,19,-10.85289474,-18.78389474,43,-4.705302326,-21.5444186,24,0.161541667,-23.72983333,19,-10.85289474,-18.78389474
3814,381,away,3519,Michael Estrada,191,-13.57872251,-0.209513089,54,-13.78109259,1.499296296,25,-11.02252,3.02036,29,-16.15917241,0.188034483,52,-12.93980769,0.981307692,25,-11.02252,3.02036,27,-14.71507407,-0.906703704
3814,381,away,3734,Félix Torres,204,13.58916667,9.839313725,20,15.3874,17.06685,13,13.81223077,15.62807692,7,18.31271429,19.73885714,18,14.08027778,15.81772222,13,13.81223077,15.62807692,5,14.7772,16.3108
3814,381,away,5195,Piero Hincapie,204,13.55178922,-3.378848039,16,12.5493125,-6.568,10,7.5307,-2.9727,6,20.91366667,-12.56016667,16,12.5493125,-6.568,10,7.5307,-2.9727,6,20.91366667,-12.56016667
3814,381,away,6596,Jeremy Sarmiento,43,-6.144372093,-9.098906977,6,12.03883333,-20.7495,4,10.21275,-19.578,2,15.691,-23.0925,6,12.03883333,-20.7495,4,10.21275,-19.578,2,15.691,-23.0925
3814,381,away,7571,Alan Franco,13,14.47269231,11.44546154,4,17.50625,22.15625,2,16.9205,22.9935,2,18.092,21.319,3,15.726,21.504,2,16.9205,22.9935,1,13.337,18.525
3815,51,home,1067,Brenden Aaronson,45,-1.858377778,-8.543644444,15,3.572666667,-12.8316,8,0.494625,-10.581875,7,7.090428571,-15.40271429,15,3.572666667,-12.8316,8,0.494625,-10.581875,7,7.090428571,-15.40271429
3815,51,home,107,Christian Pulisic,204,8.197911765,12.30822549,52,11.04128846,17.98451923,18,0.746,19.27338889,34,16.49173529,17.30217647,49,11.4275102,17.7357551,18,0.746,19.27338889,31,17.62967742,16.84293548
3815,51,home,1184,Jordan Morris,17,4.829470588,-14.889,5,12.493,-21.0236,2,11.9645,-14.611,3,12.84533333,-25.29866667,5,12.493,-21.0236,2,11.9645,-14.611,3,12.84533333,-25.29866667
3815,51,home,12183,Haji Wright,34,5.244147059,2.184529412,5,5.4438,3.2254,2,-4.918,8.0475,3,12.35166667,0.010666667,5,5.4438,3.2254,2,-4.918,8.0475,3,12.35166667,0.010666667
3815,51,home,13121,Yunus Musah,170,1.116964706,8.645764706,50,2.14686,9.89062,17,-1.334352941,7.637235294,33,3.940212121,11.05145455,49,1.897326531,9.705510204,17,-1.334352941,7.637235294,32,3.61415625,10.80428125
3815,51,home,1334,Weston McKennie,159,-1.720345912,-11.75662264,43,2.936651163,-13.96648837,20,0.43,-9.41765,23,5.116347826,-17.922,42,2.316952381,-13.53361905,20,0.43,-9.41765,22,4.032363636,-17.27540909
3815,51,home,1336,Timothy Weah,187,8.561240642,-15.22916578,56,10.17119643,-16.974625,22,4.204818182,-19.90309091,34,14.03179412,-15.07973529,52,9.925019231,-17.20819231,22,4.204818182,-19.90309091,30,14.11983333,-15.23193333
3815,51,home,1339,Tyler Adams,204,-4.37902451,-0.515083333,72,-5.740958333,0.388833333,33,-11.89187879,2.801424242,39,-0.536333333,-1.652589744,70,-5.862157143,-0.0908,33,-11.89187879,2.801424242,37,-0.484297297,-2.670351351
3815,51,home,1971,Tim Ream,204,-14.49322059,6.884916667,34,-15.38864706,9.960529412,15,-17.92846667,8.869866667,19,-13.38352632,10.82157895,34,-15.38864706,9.960529412,15,-17.92846667,8.869866667,19,-13.38352632,10.82157895
3815,51,home,1973,Antonee Robinson,204,-7.154362745,18.62151961,33,-3.387515152,24.39742424,11,-19.21363636,21.70590909,22,4.525545455,25.74318182,31,-3.509290323,24.24954839,11,-19.21363636,21.70590909,20,5.1281,25.64855
3815,51,home,328,DeAndre Yedlin,34,-15.29820588,-14.62897059,4,-6.98325,-21.76825,1,-3.07,-25.548,3,-8.287666667,-20.50833333,4,-6.98325,-21.76825,1,-3.07,-25.548,3,-8.287666667,-20.50833333
3815,51,home,5135,Josh Sargent,170,11.92460588,0.265158824,61,16.04686885,2.540163934,22,10.32277273,0.928,39,19.27584615,3.449589744,59,15.83791525,2.268474576,22,10.32277273,0.928,37,19.11718919,3.065513514
3815,51,home,687,Kellyn Acosta,34,-7.403294118,9.514617647,11,-9.842181818,19.89790909,5,-17.9518,23.1564,6,-3.084166667,17.1825,10,-7.3497,19.3054,5,-17.9518,23.1564,5,3.2524,15.4544
3815,51,home,8343,Sergiño Dest,170,-11.29735882,-14.63725294,20,-6.09405,-21.6215,5,-13.9706,-20.2204,15,-3.468533333,-22.08853333,18,-5.747777778,-21.603,5,-13.9706,-20.2204,13,-2.585153846,-22.13476923
3815,51,home,916,Walker Zimmerman,204,-15.53285784,-4.322661765,26,-17.306,-7.769346154,11,-19.33409091,-11.36554545,15,-15.81873333,-5.132133333,26,-17.306,-7.769346154,11,-19.33409091,-11.36554545,15,-15.81873333,-5.132133333
3815,51,home,940,Matt Turner,204,-37.86930392,0.265745098,2,-41.0485,0.4415,2,-41.0485,0.4415,,,,2,-41.0485,0.4415,2,-41.0485,0.4415,,,
3815,384,away,10039,Joe Morrell,16,12.3476875,-12.8986875,9,7.799888889,-15.90033333,4,4.331,-20.55525,5,10.575,-12.1764,9,7.799888889,-15.90033333,4,4.331,-20.55525,5,10.575,-12.1764
3815,384,away,137,Daniel James,140,-2.510571429,-6.501035714,52,-1.032942308,-9.139288462,27,-1.260888889,-9.854074074,25,-0.78676,-8.36732,50,-0.6407,-8.4273,27,-1.260888889,-9.854074074,23,0.087347826,-6.752391304
3815,384,away,1698,Gareth Bale,242,-3.600826446,2.377442149,64,-1.047765625,3.49540625,27,3.421037037,5.745444444,37,-4.308783784,1.853486486,63,-0.89752381,3.256650794,27,3.421037037,5.745444444,36,-4.136444444,1.390055556
3815,384,away,1931,Ethan Ampadu,226,9.374137168,-1.510911504,60,7.116433333,-2.563133333,28,9.20975,-1.360428571,32,5.28478125,-3.6155,59,7.254491525,-2.843627119,28,9.20975,-1.360428571,31,5.488451613,-4.183290323
3815,384,away,2083,Joe Rodon,242,19.75363223,-1.420330579,21,15.22038095,-3.379714286,12,17.43633333,-2.696083333,9,12.26577778,-4.291222222,21,15.22038095,-3.379714286,12,17.43633333,-2.696083333,9,12.26577778,-4.291222222
3815,384,away,286,Chris Mepham,242,18.11408264,9.561066116,27,9.788259259,18.05962963,13,14.82961538,19.04892308,14,5.107,17.141,27,9.788259259,18.05962963,13,14.82961538,19.04892308,14,5.107,17.141
3815,384,away,308,Harry Wilson,220,3.588113636,-11.63434545,66,6.077439394,-18.68234848,30,6.783266667,-17.5345,36,5.48925,-19.63888889,62,6.055145161,-18.15574194,30,6.783266667,-17.5345,32,5.37253125,-18.73815625
3815,384,away,462,Wayne Hennessey,242,40.53797934,-0.214549587,,,,,,,,,,,,,,,,,,
3815,384,away,589,Neco Williams,196,11.51396939,-19.75269898,38,10.87605263,-25.83068421,15,10.85973333,-27.15206667,23,10.88669565,-24.96891304,36,10.52363889,-25.66661111,15,10.85973333,-27.15206667,21,10.28357143,-24.60557143
3815,384,away,6018,Connor Roberts,242,13.09990083,18.91803719,46,8.109934783,23.96097826,23,15.09291304,23.95530435,23,1.126956522,23.96665217,45,8.262288889,24.01113333,23,15.09291304,23.95530435,22,1.121181818,24.0695
3815,384,away,7008,Brennan Johnson,46,3.108586957,14.10347826,8,0.53475,21.81825,5,-2.2562,21.0976,3,5.186333333,23.01933333,8,0.53475,21.81825,5,-2.2562,21.0976,3,5.186333333,23.01933333
