match_id,match_name,defending_team,defending_team_name,defender_id,defender_name,player_name,player_x,player_y,player_id,node_size,starter
3812,Senegal vs Netherlands,366,Netherlands,1522,Frenkie de Jong,Pape Abou Cissé,-8.995666666666667,5.199666666666666,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,1522,Frenkie de Jong,Pape Gueye,-2.2605000000000004,-11.61975,3978,2.0,0
3812,Senegal vs Netherlands,366,Netherlands,1522,Frenkie de Jong,Youssouf Sabaly,16.657439999999998,-27.09314,13228,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8327,Marten De Roon,Kalidou Koulibaly,-15.276,-12.164,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,8327,Marten De Roon,Nicolas Jackson,-10.818,-24.599,13055,,0
3812,Senegal vs Netherlands,366,Netherlands,8327,Marten De Roon,Youssouf Sabaly,-18.2775,-30.5765,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Abdou Diallo,9.283583333333334,28.573999999999998,3848,4.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Bamba Dieng,34.9735,15.231,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Boulaye Dia,31.025727272727273,11.253,7988,,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Cheikhou Kouyaté,9.447333333333333,4.740333333333333,474,,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Edouard Mendy,-43.1235,-2.1769999999999996,2059,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Idrissa Gueye,17.092285714285715,19.056857142857144,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Ismail Jakobs,17.0168,31.853199999999998,3895,,0
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Ismaïla Sarr,18.260714285714286,22.575761904761904,428,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Kalidou Koulibaly,-19.7008,-1.9644000000000001,9993,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Krépin Diatta,22.036,12.22475,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Nampalys Mendy,5.627000000000001,15.990142857142857,214,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Pape Abou Cissé,-19.1345,16.3895,13901,2.0,1
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,Youssouf Sabaly,3.280666666666667,-12.798333333333332,13228,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Bamba Dieng,7.03,-5.977666666666667,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Boulaye Dia,-15.51,-6.955,7988,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Edouard Mendy,-40.91566666666667,-0.8256666666666667,2059,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Idrissa Gueye,-17.117,1.906,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Ismail Jakobs,-0.519,22.067,3895,,0
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Ismaïla Sarr,43.163,25.105,428,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Kalidou Koulibaly,-11.800375,-10.07825,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Krépin Diatta,20.213,-27.639,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Nampalys Mendy,-5.7370833333333335,-12.895916666666666,214,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Nicolas Jackson,-18.0325,-24.597499999999997,13055,,0
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Pape Abou Cissé,-4.3205,2.5240000000000005,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Pape Gueye,-15.898125,-19.927625,3978,1.0,0
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,Youssouf Sabaly,-8.350950000000001,-28.701900000000002,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Abdou Diallo,15.82775,28.942,3848,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Bamba Dieng,13.251,-8.591,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Boulaye Dia,22.585642857142858,-12.829285714285716,7988,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Cheikhou Kouyaté,12.595916666666668,-17.301333333333332,474,2.0,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Edouard Mendy,-35.954,-3.206,2059,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Idrissa Gueye,30.419214285714286,-7.000928571428572,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Ismaïla Sarr,34.43788888888889,4.330444444444444,428,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Kalidou Koulibaly,-10.748750000000001,-10.2895,9993,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Krépin Diatta,15.520058823529412,-23.863058823529414,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Nampalys Mendy,20.169888888888888,-15.54888888888889,214,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Nicolas Jackson,22.412999999999997,-18.71655555555556,13055,,0
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Pape Abou Cissé,38.182,15.795,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Pape Gueye,-21.531333333333333,-21.105,3978,2.0,0
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,Youssouf Sabaly,18.682071428571426,-25.639142857142854,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Abdou Diallo,7.855285714285714,28.511857142857142,3848,2.0,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Bamba Dieng,37.684,8.148,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Boulaye Dia,22.807333333333336,-5.959466666666667,7988,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Cheikhou Kouyaté,7.971909090909091,-2.2519999999999993,474,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Edouard Mendy,-41.01,-0.09424999999999994,2059,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Idrissa Gueye,16.307644444444445,6.583511111111111,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Ismail Jakobs,6.7426,31.6322,3895,,0
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Ismaïla Sarr,16.109,23.538764705882354,428,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Kalidou Koulibaly,-11.837428571428571,-7.673857142857143,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Krépin Diatta,21.555653846153845,-11.119153846153846,3903,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Nampalys Mendy,11.515809523809523,0.7206190476190475,214,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Pape Abou Cissé,-19.4142,12.6176,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,Youssouf Sabaly,24.540583333333334,-18.510166666666667,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Abdou Diallo,-11.588000000000001,21.948999999999998,3848,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Boulaye Dia,-2.5805,-9.20275,7988,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Cheikhou Kouyaté,-0.7452777777777776,-11.564055555555555,474,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Edouard Mendy,-42.21485714285715,-0.6027142857142856,2059,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Idrissa Gueye,4.8854999999999995,4.21275,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Ismail Jakobs,8.313,31.390666666666664,3895,,0
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Ismaïla Sarr,21.37257142857143,5.691285714285714,428,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Kalidou Koulibaly,-13.46341935483871,-16.008,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Krépin Diatta,11.920227272727272,-23.608954545454548,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Nampalys Mendy,0.24282352941176466,-7.1899411764705885,214,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Pape Abou Cissé,-20.9895,7.5305,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,Youssouf Sabaly,5.7853200000000005,-25.01888,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Bamba Dieng,15.940333333333333,3.5286666666666666,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Edouard Mendy,-37.67,0.255,2059,,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Idrissa Gueye,11.132000000000001,0.7031999999999998,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Ismail Jakobs,5.302833333333333,31.182666666666666,3895,1.0,0
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Ismaïla Sarr,15.646999999999998,25.726,428,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Kalidou Koulibaly,17.483,1.064,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Nampalys Mendy,-23.947499999999998,5.349500000000001,214,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Nicolas Jackson,-2.9159999999999995,-20.5112,13055,1.0,0
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Pape Gueye,-20.4725,-18.9655,3978,,0
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,Youssouf Sabaly,0.2828333333333332,-27.209666666666664,13228,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Abdou Diallo,-2.033687499999999,27.591250000000002,3848,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Cheikhou Kouyaté,-23.927,8.2352,474,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Edouard Mendy,-40.691,-1.0061666666666667,2059,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Idrissa Gueye,16.417714285714286,19.73671428571428,3858,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Ismaïla Sarr,11.998428571428573,22.109571428571428,428,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Kalidou Koulibaly,-31.319666666666667,-9.2535,9993,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Krépin Diatta,20.814666666666668,23.206555555555557,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Nampalys Mendy,-1.4305999999999996,3.4516000000000004,214,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Pape Abou Cissé,-22.83118181818182,14.258181818181818,13901,,1
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,Youssouf Sabaly,8.309,-18.768,13228,,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Abdou Diallo,-14.6166,28.787200000000002,3848,5.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Bamba Dieng,27.732666666666663,7.290333333333334,3996,,0
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Boulaye Dia,25.294384615384615,-7.058923076923078,7988,,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Cheikhou Kouyaté,4.742500000000001,-5.9495,474,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Edouard Mendy,-47.132,-7.548,2059,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Idrissa Gueye,38.191,3.1126250000000004,3858,,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Ismail Jakobs,9.297500000000001,32.184,3895,,0
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Ismaïla Sarr,25.35025,19.330333333333332,428,2.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Kalidou Koulibaly,-18.759999999999998,-7.606571428571428,9993,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Krépin Diatta,21.967000000000002,-22.993375,3903,,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Nampalys Mendy,11.5125,-13.882499999999999,214,1.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Nicolas Jackson,-9.673666666666668,-16.94,13055,,0
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Pape Abou Cissé,-21.067,14.2985,13901,2.0,1
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Pape Gueye,-8.056,-11.892,3978,,0
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,Youssouf Sabaly,16.568923076923078,-22.510615384615388,13228,1.0,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Andries Noppert,-46.8035,4.260000000000001,11241,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Cody Gakpo,21.111866666666668,-23.16353333333333,11094,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Daley Blind,-28.4995,15.74775,8026,1.0,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Denzel Dumfries,14.758464285714286,-27.24607142857143,8134,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Frenkie de Jong,0.06355555555555566,-7.583333333333333,1522,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Matthijs De Ligt,0.6563636363636366,-26.183363636363637,8045,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Nathan Aké,-0.101,17.173,284,1.0,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Steven Berghuis,11.58175,-16.204333333333334,8034,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Steven Bergwijn,1.4420000000000002,-3.7300000000000004,84,,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Vincent Janssen,10.625333333333334,-15.7886,3315,1.0,1
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,Virgil van Dijk,-14.000666666666666,-18.395333333333333,37,1.0,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Andries Noppert,-46.263999999999996,6.5675,11241,,1
