match_team_id,match_id,defending_team,zone,block_spread,spread_x,spread_y,x_range,lateral_off,aspect_xy,hull_area,nn_dist,edge_cv,edge_mean,raw_involvement_edge_cv,raw_involvement_edge_mean,raw_fault_edge_cv,raw_fault_edge_mean,raw_contribution_edge_cv,raw_contribution_edge_mean,valued_involvement_edge_cv,valued_involvement_edge_mean,valued_contribution_edge_cv,valued_contribution_edge_mean,valued_fault_edge_cv,valued_fault_edge_mean
3850_364,3850,364,mid,16.16599974156293,12.29462635833671,10.496747608335879,50.45951635846373,0.5100629350528552,1.171279601747599,1115.3931264301511,7.349847273800635,0.39419005390673845,17.97322927589798,0.39419005390673845,17.97322927589798,0.4013622204032843,18.063663549186032,0.36828042096153135,16.59026255579987,0.39419005390673845,17.97322927589798,0.36828042096153135,16.59026255579987,0.4013622204032843,18.063663549186032
3850_364,3850,364,own,14.034806822901308,9.886458058571701,9.961613805617027,40.19858333333334,0.734128623188406,0.992455464695595,871.2219544827901,7.885723757842314,0.37531840726203897,14.791555755495851,0.37531840726203897,14.791555755495851,0.3827968399687896,14.627546219875635,0.35910832516056085,13.854994625973776,0.37531840726203897,14.791555755495851,0.35910832516056085,13.854994625973776,0.3827968399687896,14.627546219875635
3850_376,3850,376,high_press,16.927362155843372,13.287109223786638,10.487531550858021,57.20362608695652,4.638190112458078,1.2669434327184048,1186.2425756795476,7.578733924054781,0.4245979015876696,17.149929548148283,0.4245979015876696,17.149929548148283,0.4268948887283514,17.217596522932503,0.32001954376090935,14.013273917378253,0.4245979015876696,17.149929548148283,0.32001954376090935,14.013273917378253,0.4268948887283514,17.217596522932503
3850_376,3850,376,mid,13.225332250622749,9.135929790241967,9.562646077688516,42.45173396226415,2.9798224325098897,0.9553767561844456,772.4980917729367,5.818181172463179,0.4284413128178228,15.856877650320671,0.4284413128178228,15.856877650320671,0.4302393408601876,15.338725802579152,0.41221519332833567,14.702817999485031,0.4284413128178228,15.856877650320671,0.41221519332833567,14.702817999485031,0.4302393408601876,15.338725802579152
3850_376,3850,376,own,10.804536828919964,7.193820932788294,8.061448782598873,35.65741125541126,2.345036354753426,0.8923732106710885,562.0943664752788,4.864009819918834,0.46624810526912674,13.882929836371833,0.46624810526912674,13.882929836371833,0.46263779270677946,13.740170975080629,0.4716188123551602,12.687208251142225,0.46624810526912674,13.882929836371833,0.4716188123551602,12.687208251142225,0.46263779270677946,13.740170975080629
3851_58,3851,58,high_press,18.476948388054417,16.008165978114757,9.22693035369596,65.91730333333334,1.7764060291160884,1.7349395047403267,1350.514585701638,8.580927324126112,0.4251791554023266,18.471317036912513,0.4251791554023266,18.471317036912513,0.4251791554023266,18.471317036912513,,,0.4251791554023266,18.471317036912513,,,0.4251791554023266,18.471317036912513
3851_58,3851,58,mid,16.438062228434248,12.580357524949955,10.580382524763072,50.46820258992806,0.9637233601837439,1.1890267195449693,1212.9587866509123,7.575124671783935,0.42914034003668244,19.046878266434526,0.42914034003668244,19.046878266434526,0.40311084970272215,18.61561988919236,0.4511033683254593,17.80156654730003,0.42914034003668244,19.046878266434526,0.4511033683254593,17.80156654730003,0.40311084970272215,18.61561988919236
3851_58,3851,58,own,15.074301004063162,13.144810887857792,7.378922515080026,51.086744262295085,0.4004736503399384,1.781399772255941,908.7677273965716,7.005558360588336,0.4142791144557206,14.840226531536546,0.4142791144557206,14.840226531536546,0.42471209184230735,14.795440244808946,0.3860596945125731,13.095156612307953,0.4142791144557206,14.840226531536546,0.3860596945125731,13.095156612307953,0.42471209184230735,14.795440244808946
3851_382,3851,382,high_press,16.970018986369695,14.020473358117371,9.56074637316925,56.62792857142857,0.337184650141288,1.4664622207177938,1122.9058856894933,7.164674424537499,0.38460081694687864,17.92991501378162,0.38460081694687864,17.92991501378162,0.3878326172334929,17.73465825536364,0.39740365577772596,18.584863842772137,0.38460081694687864,17.92991501378162,0.39740365577772596,18.584863842772137,0.3878326172334929,17.73465825536364
3851_382,3851,382,mid,14.225653246735034,10.860653756758074,9.187785928729495,45.109058754498506,0.9595426153932455,1.1820751855784593,844.7429800161481,6.69583378528578,0.44117617328671205,15.809792919868242,0.44117617328671205,15.809792919868242,0.44117617328671205,15.809792919868242,0.4133849537761533,13.67671052740002,0.44117617328671205,15.809792919868242,0.4133849537761533,13.67671052740002,0.44117617328671205,15.809792919868242
