match_id,match_name,defending_team,player_1,player_2,edge_count,raw_involvement,raw_fault,raw_contribution,valued_involvement,valued_contribution,valued_fault
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kiwior,Matty Cash,8,7.915348278,7.325051641,0.590296636,0.109945322,0.004080083,0.105865239
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Kamil Glik,Matty Cash,10,8.002017436,7.430992509,0.571024927,0.101022987,6.13E-05,0.100961693
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krystian Bielik,Matty Cash,11,11.44421403,10.40758288,1.036631152,0.157965676,0.007165112,0.150800564
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Bartosz Bereszynski,Piotr Zielinski,6,5.530089474,4.02752111,1.502568363,0.059063994,0.004641809,0.054422185
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Bartosz Bereszynski,Kamil Glik,9,5.615670234,3.037300633,2.578369601,0.120750868,0.082957136,0.037793732
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krystian Bielik,Robert Lewandowski,14,12.17232114,11.78471688,0.387604256,0.059248246,7.88E-05,0.05916945
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Kamil Glik,Przemyslaw Frankowski,4,4.097049679,4.097049679,0,0.064000836,0,0.064000836
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Matty Cash,Przemyslaw Frankowski,4,3.968392993,3.449363862,0.519029131,0.0570392,0.006820837,0.050218363
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kiwior,Piotr Zielinski,3,1.431097962,1.431097962,0,0.021899743,0,0.021899743
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Bartosz Bereszynski,Matty Cash,3,2.365622625,2.365622625,0,0.042141261,0,0.042141261
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Grzegorz Krychowiak,Jakub Kaminski,18,17.77837808,12.29885324,5.479524843,0.111069367,0.02208289,0.088986476
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Matty Cash,10,10.81025545,10.81025545,0,0.080954155,0,0.080954155
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Robert Lewandowski,11,10.81205437,8.849879882,1.962174491,0.031963545,0.002740019,0.029223526
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Kamil Glik,6,3.279212501,2.108732633,1.170479868,0.048571935,0.016625541,0.031946394
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Bartosz Bereszynski,Jakub Kaminski,4,2.831760872,1.40081743,1.430943442,0.040806189,0.026924777,0.013881412
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Jakub Kiwior,4,3.239106492,1.964412078,1.274694414,0.037563456,0.017274197,0.020289259
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Krystian Bielik,9,8.413349783,7.312274141,1.101075642,0.067086224,0.000974077,0.066112147
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Arkadiusz Milik,Jakub Kaminski,2,1.668717722,1.668717722,0,0.021622241,0,0.021622241
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Przemyslaw Frankowski,3,4.181215919,4.181215919,0,0.029744497,0,0.029744497
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kaminski,Krzysztof Piatek,16,16.6013807,12.22330625,4.378074456,0.074640862,0.009240715,0.065400147
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krzysztof Piatek,Matty Cash,5,5.724248333,5.724248333,0,0.042677905,0,0.042677905
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krystian Bielik,Krzysztof Piatek,13,13.77972161,12.13429642,1.645425189,0.131243707,0.0302398,0.101003907
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Bartosz Bereszynski,Krzysztof Piatek,7,7.685976466,5.374363408,2.311613058,0.108719571,0.055587311,0.05313226
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kiwior,Krzysztof Piatek,4,3.920157663,3.334043465,0.586114198,0.075842036,0.022210956,0.05363108
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krzysztof Piatek,Przemyslaw Frankowski,9,9.477846108,6.688608339,2.789237769,0.111358257,0.042535952,0.068822305
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Krzysztof Piatek,Robert Lewandowski,13,10.96543865,8.937663973,2.027774674,0.052406446,0.007098831,0.045307615
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Grzegorz Krychowiak,Krzysztof Piatek,14,11.65310513,7.976859819,3.676245315,0.057181508,0.010628034,0.046553474
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Jakub Kiwior,Robert Lewandowski,3,2.714508777,2.714508777,0,0.025999411,0,0.025999411
