match_id,defending_team,team_name,home_away,defender_id,defender_name,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y,match_team_id
10506,371,Croatia,away,1687,Luka Modric,462,2.020406926406926,-4.782054112554113,140.0,3.9401571428571427,-8.552614285714286,62.0,3.087064516129032,-11.459467741935484,78.0,4.61825641025641,-6.242038461538462,134.0,3.109268656716418,-8.152276119402984,62.0,3.087064516129032,-11.459467741935484,72.0,3.128388888888889,-5.304416666666667,10506_371
10506,371,Croatia,away,40,Dejan Lovren,558,12.729566308243728,-3.304745519713262,55.0,12.9938,-3.7545090909090906,31.0,10.37683870967742,-5.816967741935484,24.0,16.374041666666667,-1.0905,53.0,12.557509433962265,-3.528339622641509,31.0,10.37683870967742,-5.816967741935484,22.0,15.630272727272727,-0.3034545454545454,10506_371
10506,371,Croatia,away,4883,Andrej Kramaric,319,-5.145595611285266,-9.01735736677116,83.0,-7.316216867469879,-12.976144578313253,30.0,-4.1442,-18.106033333333336,53.0,-9.111698113207547,-10.07243396226415,78.0,-6.799358974358975,-13.255692307692307,30.0,-4.1442,-18.106033333333336,48.0,-8.458833333333333,-10.224229166666666,10506_371
10506,371,Croatia,away,4892,Josko Gvardiol,558,10.609930107526882,6.82755017921147,64.0,10.3594375,7.022265625,34.0,4.930676470588235,6.289294117647058,30.0,16.51203333333333,7.852966666666666,62.0,9.53291935483871,6.424354838709678,34.0,4.930676470588235,6.289294117647058,28.0,15.121357142857141,6.588357142857142,10506_371
10506,371,Croatia,away,5968,Lovro Majer,96,1.4343854166666665,2.5720729166666665,6.0,2.6429999999999993,0.30100000000000016,3.0,-3.5116666666666667,5.914666666666666,3.0,8.797666666666666,-5.312666666666666,6.0,2.6429999999999993,0.30100000000000016,3.0,-3.5116666666666667,5.914666666666666,3.0,8.797666666666666,-5.312666666666666,10506_371
10506,371,Croatia,away,6019,Nikola Vlasic,96,6.7690625,-10.385208333333333,4.0,23.57875,-12.110249999999999,2.0,30.533499999999997,-22.0855,2.0,16.624000000000002,-2.135,4.0,23.57875,-12.110249999999999,2.0,30.533499999999997,-22.0855,2.0,16.624000000000002,-2.135,10506_371
10506,371,Croatia,away,8129,Marcelo Brozovic,558,4.078301075268818,1.9669444444444446,115.0,6.920408695652173,1.5048260869565218,43.0,5.806790697674419,-1.1269534883720929,72.0,7.585486111111111,3.0765833333333337,112.0,6.2504196428571435,1.278169642857143,43.0,5.806790697674419,-1.1269534883720929,69.0,6.526884057971015,2.777014492753623,10506_371
10506,371,Croatia,away,8136,Ivan Perisic,486,-1.5159032921810698,11.338376543209877,117.0,-0.7712136752136752,18.07049572649573,43.0,-1.4173488372093026,20.088837209302326,74.0,-0.3957567567567566,16.897675675675675,113.0,-0.4949911504424777,18.11584955752212,43.0,-1.4173488372093026,20.088837209302326,70.0,0.07160000000000033,16.903871428571428,10506_371
10506,371,Croatia,away,8330,Mario Pasalic,239,2.729916317991632,-16.511778242677824,31.0,2.6254516129032255,-17.592612903225806,13.0,2.424769230769231,-17.05807692307692,18.0,2.7703888888888892,-17.978666666666665,30.0,2.346766666666667,-17.54756666666667,13.0,2.424769230769231,-17.05807692307692,17.0,2.2871176470588237,-17.92188235294118,10506_371
10508,52,Spain,away,13178,Nico Williams,113,11.8649203539823,13.96124778761062,7.0,12.399000000000001,22.474857142857143,2.0,15.063000000000002,25.300000000000004,5.0,11.3334,21.3448,7.0,12.399000000000001,22.474857142857143,2.0,15.063000000000002,25.300000000000004,5.0,11.3334,21.3448,10508_52
10508,52,Spain,away,1341,Unai Simon,355,-36.80468732394366,-0.35359999999999997,8.0,-31.121000000000002,0.052250000000000005,7.0,-30.842142857142854,0.2207142857142857,1.0,-33.073,-1.127,8.0,-31.121000000000002,0.052250000000000005,7.0,-30.842142857142854,0.2207142857142857,1.0,-33.073,-1.127,10508_52
10508,52,Spain,away,1381,Marcos Llorente,355,-3.5668169014084508,15.34107323943662,54.0,-5.624166666666667,20.787296296296294,24.0,-9.619916666666667,19.456125,30.0,-2.4275666666666664,21.852233333333334,53.0,-5.128188679245284,20.74309433962264,24.0,-9.619916666666667,19.456125,29.0,-1.410896551724138,21.808172413793105,10508_52
10508,52,Spain,away,1394,Alvaro Morata,145,16.246558620689658,-6.503703448275862,32.0,17.1663125,-12.4173125,8.0,3.8700000000000006,-14.424125,24.0,21.598416666666665,-11.748375000000001,31.0,17.461870967741934,-11.999,8.0,3.8700000000000006,-14.424125,23.0,22.189478260869567,-11.155478260869566,10508_52
10508,52,Spain,away,1513,Jordi Alba,305,-2.957727868852459,-17.35228524590164,67.0,0.6745223880597012,-21.711537313432835,26.0,1.1455769230769228,-22.55242307692308,41.0,0.37580487804878027,-21.178292682926827,63.0,0.6411746031746031,-21.32273015873016,26.0,1.1455769230769228,-22.55242307692308,37.0,0.28672972972972965,-20.458621621621624,10508_52
10508,52,Spain,away,1519,Sergio Busquets,355,1.282692957746479,2.212569014084507,81.0,5.03925925925926,2.7714814814814814,30.0,5.389433333333333,-0.8315,51.0,4.833274509803921,4.890882352941176,79.0,5.476569620253165,2.6405696202531646,30.0,5.389433333333333,-0.8315,49.0,5.529918367346939,4.766326530612244,10508_52
10508,52,Spain,away,1529,Ansu Fati,50,7.29246,-11.09778,,,,,,,,,,,,,,,,,,,10508_52
10508,52,Spain,away,1530,Pedri,355,2.4003859154929574,-5.909859154929578,101.0,0.42465346534653464,-10.84420792079208,45.0,-2.2065777777777775,-13.26531111111111,56.0,2.539035714285714,-8.89867857142857,97.0,0.9070618556701031,-10.604731958762887,45.0,-2.2065777777777775,-13.26531111111111,52.0,3.6015576923076926,-8.302307692307691,10508_52
10508,52,Spain,away,1696,Marco Asensio,210,18.53309523809524,-2.0241857142857143,76.0,18.210947368421053,-3.8932105263157895,35.0,16.409457142857143,-6.723114285714286,41.0,19.74880487804878,-1.4774390243902435,74.0,18.379675675675674,-3.6885405405405405,35.0,16.409457142857143,-6.723114285714286,39.0,20.147820512820513,-0.965205128205128,10508_52
10508,52,Spain,away,18,Rodri,355,-8.410639436619718,4.533146478873239,54.0,-7.059481481481481,13.002314814814815,31.0,-9.26516129032258,12.253354838709678,23.0,-4.086608695652175,14.011782608695652,52.0,-6.591365384615385,13.083192307692308,31.0,-9.26516129032258,12.253354838709678,21.0,-2.6443333333333334,14.308190476190475,10508_52
10508,52,Spain,away,1829,Carlos Soler,145,8.450648275862068,1.0219655172413793,23.0,9.170913043478262,-1.6210434782608698,3.0,-9.342333333333334,-7.985666666666667,20.0,11.9479,-0.6663500000000001,23.0,9.170913043478262,-1.6210434782608698,3.0,-9.342333333333334,-7.985666666666667,20.0,11.9479,-0.6663500000000001,10508_52
10508,52,Spain,away,1950,Ferran Torres,241,15.028991701244813,14.781020746887966,56.0,15.771785714285715,18.941035714285714,15.0,17.121933333333335,19.720066666666664,41.0,15.277829268292683,18.6560243902439,54.0,16.64335185185185,18.54001851851852,15.0,17.121933333333335,19.720066666666664,39.0,16.459282051282052,18.086153846153845,10508_52
10508,52,Spain,away,3867,Pablo Sarabia,1,-4.936,28.345,,,,,,,,,,,,,,,,,,,10508_52
10508,52,Spain,away,4908,Dani Olmo,305,8.997232786885245,-16.61991475409836,92.0,8.902032608695652,-20.289010869565217,38.0,6.3715,-20.874605263157896,54.0,10.682777777777778,-19.876925925925928,88.0,8.721863636363636,-20.227068181818183,38.0,6.3715,-20.874605263157896,50.0,10.508140000000001,-19.734939999999998,10508_52
10508,52,Spain,away,8341,Gavi,210,8.589,-0.9156904761904762,58.0,9.6145,-4.670448275862069,23.0,9.759739130434783,-5.857086956521739,35.0,9.519057142857143,-3.890657142857143,53.0,9.18633962264151,-4.14145283018868,23.0,9.759739130434783,-5.857086956521739,30.0,8.746733333333333,-2.826133333333333,10508_52
10508,52,Spain,away,8344,Alex Balde,50,-2.1232800000000003,-14.29004,3.0,2.1156666666666673,-12.818666666666667,2.0,7.9670000000000005,-14.4615,1.0,-9.587,-9.533,3.0,2.1156666666666673,-12.818666666666667,2.0,7.9670000000000005,-14.4615,1.0,-9.587,-9.533,10508_52
10508,52,Spain,away,9,Aymeric Laporte,355,-8.919352112676057,-5.846369014084506,32.0,-6.90440625,-3.21390625,17.0,-4.531941176470588,-3.0208235294117647,15.0,-9.5932,-3.432733333333333,30.0,-5.9734,-3.729333333333334,17.0,-4.531941176470588,-3.0208235294117647,13.0,-7.858384615384614,-4.655846153846154,10508_52
10508,374,Morocco,home,12586,Sofyan Amrabat,1041,16.966734870317,-0.3261700288184438,162.0,15.135475308641976,-0.03778395061728392,72.0,15.644319444444445,-0.9625694444444446,90.0,14.7284,0.7020444444444445,161.0,15.371577639751553,0.10401242236024846,72.0,15.644319444444445,-0.9625694444444446,89.0,15.150932584269663,0.9668651685393259,10508_374
10508,374,Morocco,home,12777,Abdelhamid Sabiri,334,13.802700598802394,9.565038922155688,26.0,5.848576923076923,7.851076923076923,8.0,6.161125,9.062875,18.0,5.709666666666667,7.3125,26.0,5.848576923076923,7.851076923076923,8.0,6.161125,9.062875,18.0,5.709666666666667,7.3125,10508_374
10508,374,Morocco,home,13021,Abde Ezzalzouli,495,11.93399191919192,16.623177777777776,92.0,11.659521739130435,16.527652173913044,45.0,12.549511111111112,17.509711111111113,47.0,10.807404255319149,15.587382978723404,92.0,11.659521739130435,16.527652173913044,45.0,12.549511111111112,17.509711111111113,47.0,10.807404255319149,15.587382978723404,10508_374
10508,374,Morocco,home,13044,Jawad El Yamiq,334,23.198550898203592,-3.980580838323353,23.0,21.645086956521737,-3.4983043478260867,10.0,26.929899999999996,-3.8853999999999997,13.0,17.579846153846155,-3.2005384615384616,23.0,21.645086956521737,-3.4983043478260867,10.0,26.929899999999996,-3.8853999999999997,13.0,17.579846153846155,-3.2005384615384616,10508_374
10508,374,Morocco,home,13864,Yahia Attiat-Allah,334,20.978254491017964,17.738820359281437,24.0,17.22758333333333,20.27841666666667,9.0,21.101222222222223,21.33688888888889,15.0,14.9034,19.64333333333333,23.0,17.30486956521739,20.501347826086956,9.0,21.101222222222223,21.33688888888889,14.0,14.864357142857143,19.964214285714288,10508_374
10508,374,Morocco,home,13865,Badr Benoun,37,31.15045945945946,6.831945945945947,2.0,21.9435,7.919500000000001,,,,2.0,21.9435,7.919500000000001,2.0,21.9435,7.919500000000001,,,,2.0,21.9435,7.919500000000001,10508_374
10508,374,Morocco,home,13866,Selim Amallah,707,13.400473833097596,7.707074964639321,236.0,11.969207627118644,10.394224576271185,128.0,11.5343828125,10.177453125,108.0,12.484555555555557,10.65113888888889,235.0,11.9368,10.337148936170212,128.0,11.5343828125,10.177453125,107.0,12.418196261682244,10.52818691588785,10508_374
10508,374,Morocco,home,13869,Walid Cheddira,334,4.958517964071857,2.5324311377245508,43.0,-1.485139534883721,-0.8274186046511628,20.0,0.8644499999999999,1.8966,23.0,-3.5282608695652176,-3.1961304347826087,43.0,-1.485139534883721,-0.8274186046511628,20.0,0.8644499999999999,1.8966,23.0,-3.5282608695652176,-3.1961304347826087,10508_374
10508,374,Morocco,home,1681,Achraf Hakimi,1041,21.68814889529299,-15.60467050912584,99.0,19.799646464646464,-20.34789898989899,46.0,20.23617391304348,-21.35991304347826,53.0,19.42077358490566,-19.46954716981132,97.0,20.041731958762888,-20.281742268041235,46.0,20.23617391304348,-21.35991304347826,51.0,19.86635294117647,-19.309274509803924,10508_374
10508,374,Morocco,home,1785,Bono,1041,43.575080691642654,0.15943900096061478,10.0,40.9964,0.050999999999999934,8.0,41.2635,-0.48050000000000004,2.0,39.928,2.177,10.0,40.9964,0.050999999999999934,8.0,41.2635,-0.48050000000000004,2.0,39.928,2.177,10508_374
10508,374,Morocco,home,1810,Youssef En-Nesyri,707,6.955514851485148,0.23724893917963222,266.0,6.845759398496241,1.1527293233082707,134.0,8.729947761194031,1.2494552238805972,132.0,4.933022727272728,1.054537878787879,266.0,6.845759398496241,1.1527293233082707,134.0,8.729947761194031,1.2494552238805972,132.0,4.933022727272728,1.054537878787879,10508_374
10508,374,Morocco,home,1938,Hakim Ziyech,1041,11.49933237271854,-18.301931796349667,198.0,11.606772727272727,-21.16728282828283,92.0,13.217739130434781,-21.86054347826087,106.0,10.208575471698113,-20.565584905660376,195.0,11.7268,-21.04134358974359,92.0,13.217739130434781,-21.86054347826087,103.0,10.395087378640776,-20.309631067961163,10508_374
10508,374,Morocco,home,233,Romain Saïss,1041,23.5751613832853,5.131439961575408,90.0,23.6098,6.272433333333334,41.0,24.221390243902437,5.658073170731707,49.0,23.098061224489797,6.786489795918367,89.0,23.545932584269664,6.076831460674157,41.0,24.221390243902437,5.658073170731707,48.0,22.968979166666667,6.434520833333333,10508_374
10508,374,Morocco,home,4002,Nayef Aguerd,707,23.769932107496466,-5.014343705799152,41.0,25.758585365853662,-6.095000000000001,14.0,25.367357142857145,-6.166142857142858,27.0,25.961444444444442,-6.058111111111111,41.0,25.758585365853662,-6.095000000000001,14.0,25.367357142857145,-6.166142857142858,27.0,25.961444444444442,-6.058111111111111,10508_374
10508,374,Morocco,home,401,Sofiane Boufal,546,11.602227106227106,19.928542124542126,97.0,11.479134020618558,22.517742268041236,39.0,11.264076923076924,23.391435897435898,58.0,11.623741379310346,21.930258620689653,96.0,11.386166666666668,22.4533125,39.0,11.264076923076924,23.391435897435898,57.0,11.469701754385966,21.81143859649123,10508_374
10508,374,Morocco,home,4324,Azzedine Ounahi,1004,11.521584661354582,-9.354750996015936,288.0,13.00520486111111,-13.689541666666667,146.0,14.262260273972602,-14.607431506849315,142.0,11.712739436619719,-12.745795774647888,285.0,13.076070175438597,-13.576919298245613,146.0,14.262260273972602,-14.607431506849315,139.0,11.830143884892086,-12.494510791366906,10508_374
10508,374,Morocco,home,8027,Noussair Mazraoui,707,23.217765205091936,15.698144271570014,58.0,23.059310344827587,20.432706896551725,20.0,24.476999999999997,21.3751,38.0,22.313157894736843,19.93671052631579,57.0,22.99661403508772,20.280526315789473,20.0,24.476999999999997,21.3751,37.0,22.196405405405407,19.688864864864865,10508_374
10517,363,France,away,113,Olivier Giroud,258,-8.993697674418604,0.263608527131783,82.0,-9.821987804878049,-0.6408048780487803,33.0,-6.33660606060606,-1.1176969696969694,49.0,-12.169285714285714,-0.3196326530612244,82.0,-9.821987804878049,-0.6408048780487803,33.0,-6.33660606060606,-1.1176969696969694,49.0,-12.169285714285714,-0.3196326530612244,10517_363
10517,363,France,away,1532,Ousmane Dembele,258,2.4080038759689923,-17.88106589147287,86.0,6.989941860465116,-20.457116279069766,40.0,11.67985,-21.973425,46.0,2.9117608695652173,-19.13858695652174,85.0,7.2301529411764704,-20.407411764705884,40.0,11.67985,-21.973425,45.0,3.2748666666666666,-19.0154,10517_363
