match_id,defending_team,team_name,home_away,defender_id,defender_name,starter,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y,raw_involvement_self_inv,raw_fault_self_inv,raw_contribution_self_inv,valued_involvement_self_inv,valued_contribution_self_inv,valued_fault_self_inv,raw_responsibility_self_inv,raw_fault_r_self_inv,raw_contribution_r_self_inv,valued_responsibility_self_inv,valued_contribution_r_self_inv,valued_fault_r_self_inv
3819,363,France,home,4613,Benjamin Pavard,1,196,-11.80570918,18.44397449,29,-15.82665517,26.4502069,18,-13.91422222,24.97983333,11,-18.95609091,28.85627273,28,-14.85628571,26.26064286,18,-13.91422222,24.97983333,10,-16.552,28.5661,6.795551593,0,6.795551593,0.169847731,0.169847731,0,0,0,0,0,0,0
3819,363,France,home,4622,Kingsley Coman,0,50,3.46468,13.10524,10,4.4927,13.2872,6,1.1105,17.52633333,4,9.566,6.9285,10,4.4927,13.2872,6,1.1105,17.52633333,4,9.566,6.9285,2.644434791,0.037309467,2.607125324,0.041645432,0.041626506,1.89E-05,0,0,0,0,0,0
3819,363,France,home,4712,Marcus Thuram,0,22,11.34409091,-8.765954545,8,12.0315,-9.466875,4,20.6575,-14.80625,4,3.4055,-4.1275,8,12.0315,-9.466875,4,20.6575,-14.80625,4,3.4055,-4.1275,1.09693325,0.508361502,0.588571748,0.000193477,0.00014047,5.30E-05,0,0,0,0,0,0
3819,363,France,home,5097,Ibrahima Konaté,1,218,-14.24655963,5.351188073,20,-15.84565,11.7484,14,-13.61864286,12.07164286,6,-21.042,10.99416667,20,-15.84565,11.7484,14,-13.61864286,12.07164286,6,-21.042,10.99416667,9,0,9,0.12827312,0.12827312,0,0,0,0,0,0,0
3819,363,France,home,61,Hugo Lloris,1,218,-39.2553578,-0.015912844,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
3819,363,France,home,8054,Adrien Rabiot,1,218,-3.787922018,-9.309683486,52,-6.323173077,-18.47163462,25,-6.81824,-19.06216,27,-5.864777778,-17.92485185,52,-6.323173077,-18.47163462,25,-6.81824,-19.06216,27,-5.864777778,-17.92485185,5.712358534,0.309569076,5.402789457,0.048612216,0.047953623,0.000658593,0,0,0,0,0,0
3819,363,France,home,8583,Theo Hernandez,0,184,-9.980983696,-18.13104891,30,-7.447966667,-26.6194,12,-1.956166667,-26.11566667,18,-11.10916667,-26.95522222,30,-7.447966667,-26.6194,12,-1.956166667,-26.11566667,18,-11.10916667,-26.95522222,4.070457765,0.237096533,3.833361233,0.021621177,0.021198554,0.000422622,0,0,0,0,0,0
3819,386,Australia,away,13109,Awer Mabil,0,80,8.294375,5.9014875,21,9.551952381,7.577428571,8,16.982625,10.759,13,4.979230769,5.619538462,21,9.551952381,7.577428571,8,16.982625,10.759,13,4.979230769,5.619538462,1.145836357,0,1.145836357,0.024884146,0.024884146,0,0,0,0,0,0,0
3819,386,Australia,away,13811,Nathaniel Atkinson,1,284,19.47208803,-13.09448944,38,19.89360526,-17.91563158,16,21.082125,-19.6925625,22,19.02922727,-16.62331818,36,19.08891667,-18.00080556,16,21.082125,-19.6925625,20,17.49435,-16.6474,2,0,2,0.06432012,0.06432012,0,0,0,0,0,0,0
3819,386,Australia,away,13815,Mathew Leckie,1,324,9.107959877,-13.85983025,84,11.70296429,-19.28664286,36,15.41566667,-19.72711111,48,8.9184375,-18.95629167,81,11.17506173,-19.21503704,36,15.41566667,-19.72711111,45,7.782577778,-18.80537778,8.921812632,2.942756552,5.97905608,0.069439167,0.046716328,0.022722838,0,0,0,0,0,0
3819,386,Australia,away,13819,Mitchell Duke,1,190,-1.503957895,0.095515789,69,-3.160811594,-0.332768116,35,-3.553971429,0.540685714,34,-2.756088235,-1.231911765,68,-3.563014706,-0.48575,35,-3.553971429,0.540685714,33,-3.572606061,-1.574393939,7.664632652,1.337278155,6.327354497,0.029835066,0.026550766,0.0032843,0,0,0,0,0,0
3819,386,Australia,away,13820,Aziz Behich,1,324,19.80420988,16.73544444,47,21.49402128,19.71102128,23,22.83813043,18.35504348,24,20.20591667,21.0105,46,21.01536957,19.82365217,23,22.83813043,18.35504348,23,19.1926087,21.29226087,9.406557527,0.406557527,9,0.356373153,0.35567015,0.000703003,0,0,0,0,0,0
3819,386,Australia,away,13821,Keanu Baccus,0,40,12.98895,9.604325,24,16.91175,9.699416667,15,17.76053333,10.15206667,9,15.49711111,8.945,24,16.91175,9.699416667,15,17.76053333,10.15206667,9,15.49711111,8.945,1.128680488,0.439834949,0.688845538,0.005741244,0.004255129,0.001486114,0,0,0,0,0,0
3819,386,Australia,away,13822,Jason Cummings,0,134,1.851291045,2.351104478,58,1.054862069,3.758051724,29,1.82337931,4.760310345,29,0.286344828,2.755793103,57,0.774877193,3.998175439,29,1.82337931,4.760310345,28,-0.311071429,3.208821429,4.84963037,2.593710408,2.255919962,0.017690304,0.009393246,0.008297058,0,0,0,0,0,0
3819,386,Australia,away,13823,Craig Goodwin,1,244,6.879504098,17.45695492,70,6.856442857,22.64647143,40,7.04275,23.064875,30,6.608033333,22.0886,69,6.456405797,22.72528986,40,7.04275,23.064875,29,5.647655172,22.25689655,7.093671424,1.347906423,5.745765001,0.071356419,0.065431077,0.005925342,0,0,0,0,0,0
3819,386,Australia,away,13824,Kye Rowles,1,324,21.61407716,5.717657407,25,23.4662,9.95008,11,20.13736364,12.80681818,14,26.08171429,7.7055,23,22.3243913,10.65847826,11,20.13736364,12.80681818,12,24.32916667,8.689166667,3,0,3,0.03190918,0.03190918,0,0,0,0,0,0,0
3819,386,Australia,away,13825,Garang Kuol,0,80,5.7554875,-2.225375,17,11.56388235,8.834235294,11,14.13627273,10.39845455,6,6.847833333,5.9665,17,11.56388235,8.834235294,11,14.13627273,10.39845455,6,6.847833333,5.9665,1.457739055,0,1.457739055,0.023694413,0.023694413,0,0,0,0,0,0,0
3819,386,Australia,away,435,Mathew Ryan,1,324,42.46724383,0.694401235,1,49.168,-0.624,1,49.168,-0.624,,,,1,49.168,-0.624,1,49.168,-0.624,,,,1,0,1,0.07127948,0.07127948,0,0,0,0,0,0,0
3819,386,Australia,away,449,Aaron Mooy,1,324,13.90809259,0.950959877,87,14.58242529,0.190252874,46,14.57873913,1.0505,41,14.58656098,-0.774902439,84,13.94461905,0.372845238,46,14.57873913,1.0505,38,13.177,-0.447473684,5.714586265,0,5.714586265,0.226259984,0.226259984,0,0,0,0,0,0,0
3819,386,Australia,away,6967,Riley McGree,1,244,10.83259016,9.03442623,69,8.818666667,14.16082609,37,8.716837838,14.39048649,32,8.93640625,13.89528125,68,8.334455882,14.19232353,37,8.716837838,14.39048649,31,7.878064516,13.95580645,1.709578259,0,1.709578259,0.012072336,0.012072336,0,0,0,0,0,0,0
3819,386,Australia,away,7478,Milos Degenek,0,40,22.75535,-9.034075,6,18.11383333,-21.40216667,3,24.37833333,-16.66033333,3,11.84933333,-26.144,6,18.11383333,-21.40216667,3,24.37833333,-16.66033333,3,11.84933333,-26.144,0,0,0,0,0,0,0,0,0,0,0,0
3819,386,Australia,away,8257,Harry Souttar,1,324,22.02478704,-3.488376543,25,27.86432,-7.24648,12,29.54958333,-9.330583333,13,26.30869231,-5.322692308,22,26.62040909,-7.474545455,12,29.54958333,-9.330583333,10,23.1054,-5.2473,5,0,5,0.09183839,0.09183839,0,0,0,0,0,0,0
3819,386,Australia,away,8854,Jackson Irvine,1,284,9.336126761,-5.447447183,96,9.786447917,-6.459916667,50,9.3615,-5.39946,46,10.24834783,-7.612586957,93,9.150763441,-6.344548387,50,9.3615,-5.39946,43,8.90572093,-7.443488372,6.777693771,0.084610844,6.693082928,0.087217759,0.08698007,0.000237689,0,0,0,0,0,0
3820,371,Croatia,away,100,Mateo Kovacic,1,122,3.329532787,11.14385246,42,4.559714286,16.98402381,15,2.641133333,13.215,27,5.625592593,19.07792593,39,3.576179487,16.36546154,15,2.641133333,13.215,24,4.160583333,18.3345,4.623953447,0.623953447,4,0.0322325,0.0322325,0,0,0,0,0,0,0
3820,371,Croatia,away,13854,Dominik Livakovic,1,157,39.395,0.370579618,2,37.8555,-0.0545,2,37.8555,-0.0545,,,,2,37.8555,-0.0545,2,37.8555,-0.0545,,,,2,0,2,0.03258585,0.03258585,0,0,0,0,0,0,0
3820,371,Croatia,away,13858,Josip Juranovic,1,157,9.233394904,-13.03832484,37,9.540135135,-13.38764865,13,9.528769231,-13.50730769,24,9.546291667,-13.32283333,34,9.494294118,-14.81126471,13,9.528769231,-13.50730769,21,9.472952381,-15.61847619,5.737522141,0.737522141,5,0.052891081,0.04733422,0.005556861,0,0,0,0,0,0
3820,371,Croatia,away,13859,Mislav Orsic,0,17,-8.964588235,-5.556352941,2,5.3315,-14.498,2,5.3315,-14.498,,,,2,5.3315,-14.498,2,5.3315,-14.498,,,,0,0,0,0,0,0,0,0,0,0,0,0
3820,371,Croatia,away,13860,Marko Livaja,0,43,-14.48644186,-0.515232558,13,-9.292846154,-9.234615385,6,-1.720666667,-18.99083333,7,-15.78328571,-0.872142857,13,-9.292846154,-9.234615385,6,-1.720666667,-18.99083333,7,-15.78328571,-0.872142857,0.920608572,0.134525019,0.786083554,0.003962827,0.003815231,0.000147595,0,0,0,0,0,0
3820,371,Croatia,away,1687,Luka Modric,1,157,1.708484076,-1.570796178,51,0.706666667,-2.512058824,20,1.24715,-2.31905,31,0.357967742,-2.636580645,50,0.18642,-2.11928,20,1.24715,-2.31905,30,-0.520733333,-1.9861,6.576481478,0,6.576481478,0.146811711,0.146811711,0,0,0,0,0,0,0
3820,371,Croatia,away,40,Dejan Lovren,1,157,15.50418471,-5.02033758,23,11.30834783,-6.921913043,9,13.87188889,-7.443666667,14,9.660357143,-6.5865,22,13.44759091,-7.200681818,9,13.87188889,-7.443666667,13,13.15384615,-7.032461538,5,0,5,0.13488254,0.13488254,0,0,0,0,0,0,0
3820,371,Croatia,away,4883,Andrej Kramaric,1,114,-8.060061404,3.657464912,35,-8.91,3.515228571,11,-8.584272727,3.376454545,24,-9.059291667,3.578833333,33,-7.816515152,2.923727273,11,-8.584272727,3.376454545,22,-7.432636364,2.697363636,2.721235397,1.93464428,0.786591117,0.004333216,6.06E-05,0.004272569,0,0,0,0,0,0
3820,371,Croatia,away,4892,Josko Gvardiol,1,157,15.81041401,6.672573248,20,13.50575,13.0507,9,15.94755556,12.76466667,11,11.50790909,13.28472727,20,13.50575,13.0507,9,15.94755556,12.76466667,11,11.50790909,13.28472727,5,0,5,0.04822645,0.04822645,0,0,0,0,0,0,0
3820,371,Croatia,away,4926,Borna Sosa,1,157,9.112318471,12.61438854,28,10.02582143,18.62364286,12,13.66558333,16.0525,16,7.296,20.552,28,10.02582143,18.62364286,12,13.66558333,16.0525,16,7.296,20.552,4.033617096,0,4.033617096,0.036399956,0.036399956,0,0,0,0,0,0,0
3820,371,Croatia,away,5968,Lovro Majer,0,35,-1.984714286,-4.459114286,12,-5.518166667,-7.384083333,5,-0.0958,-15.7914,7,-9.391285714,-1.378857143,12,-5.518166667,-7.384083333,5,-0.0958,-15.7914,7,-9.391285714,-1.378857143,0,0,0,0,0,0,0,0,0,0,0,0
3820,371,Croatia,away,6019,Nikola Vlasic,1,85,-0.371223529,-7.726870588,22,-4.663136364,-6.3765,5,-14.5032,3.2432,17,-1.769,-9.205823529,20,-2.93635,-8.1465,5,-14.5032,3.2432,15,0.919266667,-11.94306667,1.727158914,0.709472463,1.017686452,0.001862695,0.001862695,0,0,0,0,0,0,0
3820,371,Croatia,away,8129,Marcelo Brozovic,1,157,5.646515924,-0.179738854,44,4.792522727,-2.334090909,16,7.6463125,-1.4759375,28,3.161785714,-2.824464286,42,5.812880952,-2.680666667,16,7.6463125,-1.4759375,26,4.684615385,-3.422038462,1,0,1,0.0069255,0.0069255,0,0,0,0,0,0,0
3820,371,Croatia,away,8136,Ivan Perisic,1,140,1.361721429,14.95706429,38,4.023,16.55534211,13,4.337076923,15.69469231,25,3.85968,17.00288,35,4.794371429,16.35891429,13,4.337076923,15.69469231,22,5.064590909,16.75140909,4.138456411,2.003787196,2.134669214,0.023801555,0.005346119,0.018455436,0,0,0,0,0,0
3820,371,Croatia,away,8330,Mario Pasalic,0,72,-1.797444444,-5.273625,18,0.6415,-7.587055556,10,4.3189,-11.5326,8,-3.95525,-2.655125,17,-1.134588235,-6.400470588,10,4.3189,-11.5326,7,-8.925285714,0.931142857,1.107770388,0,1.107770388,0.0071663,0.0071663,0,0,0,0,0,0,0
3820,374,Morocco,home,12586,Sofyan Amrabat,1,289,-8.903027682,3.449359862,72,-9.634416667,6.168361111,39,-10.08825641,4.942897436,33,-9.098060606,7.616636364,71,-9.518042254,6.126887324,39,-10.08825641,4.942897436,32,-8.82309375,7.569875,7.367682532,0,7.367682532,0.106286785,0.106286785,0,0,0,0,0,0,0
3820,374,Morocco,home,12777,Abdelhamid Sabiri,0,48,-2.823520833,-8.436958333,17,-4.357117647,-10.64447059,9,-8.794888889,-6.475777778,8,0.635375,-15.33425,17,-4.357117647,-10.64447059,9,-8.794888889,-6.475777778,8,0.635375,-15.33425,3,0,3,0.09916982,0.09916982,0,0,0,0,0,0,0
3820,374,Morocco,home,13021,Abde Ezzalzouli,0,107,-5.842579439,-17.64947664,26,-6.661538462,-23.22453846,11,-5.680909091,-24.30345455,15,-7.380666667,-22.43333333,25,-5.64472,-23.2734,11,-5.680909091,-24.30345455,14,-5.616285714,-22.46407143,1.646714358,0,1.646714358,0.015711514,0.015711514,0,0,0,0,0,0,0
3820,374,Morocco,home,13864,Yahia Attiat-Allah,0,113,-17.21648673,-16.51121239,16,-18.4975,-21.8541875,7,-15.71471429,-24.31085714,9,-20.66188889,-19.94344444,15,-17.10913333,-22.12906667,7,-15.71471429,-24.31085714,8,-18.32925,-20.22,2,0,2,0.07604727,0.07604727,0,0,0,0,0,0,0
3820,374,Morocco,home,13866,Selim Amallah,1,289,-2.364480969,-1.061038062,84,-2.562857143,-0.07325,47,-3.094744681,0.242489362,37,-1.887216216,-0.474324324,82,-2.226463415,-0.124536585,47,-3.094744681,0.242489362,35,-1.060485714,-0.6174,5.283544763,0.85790739,4.425637373,0.084301983,0.082337323,0.001964659,0,0,0,0,0,0
3820,374,Morocco,home,13870,Abderrazak Hamdallah,0,48,8.903666667,-0.911458333,15,10.17653333,-1.647466667,3,12.90933333,9.981666667,12,9.493333333,-4.55475,15,10.17653333,-1.647466667,3,12.90933333,9.981666667,12,9.493333333,-4.55475,0,0,0,0,0,0,0,0,0,0,0,0
3820,374,Morocco,home,1681,Achraf Hakimi,1,289,-13.10763322,18.16809343,55,-11.15992727,23.68790909,28,-13.27507143,26.30057143,27,-8.966444444,20.97848148,54,-11.30312963,23.66181481,28,-13.27507143,26.30057143,26,-9.1795,20.82007692,4.271028224,0,4.271028224,0.043153353,0.043153353,0,0,0,0,0,0,0
3820,374,Morocco,home,1785,Bono,1,289,-39.40137024,0.582816609,3,-41.45133333,-1.205333333,2,-37.5225,-1.909,1,-49.309,0.202,3,-41.45133333,-1.205333333,2,-37.5225,-1.909,1,-49.309,0.202,2,0,2,0.03281144,0.03281144,0,0,0,0,0,0,0
3820,374,Morocco,home,1810,Youssef En-Nesyri,1,241,7.507053942,0.754244813,79,10.03135443,3.255734177,36,10.25816667,4.140694444,43,9.841465116,2.514837209,78,10.50266667,3.535076923,36,10.25816667,4.140694444,42,10.7122381,3.01597619,6.954049156,2.200373044,4.753676112,0.020315845,0.015255371,0.005060474,0,0,0,0,0,0
3820,374,Morocco,home,1938,Hakim Ziyech,1,289,-0.168788927,18.95824567,82,0.453439024,20.75539024,42,-1.680261905,20.43683333,40,2.693825,21.089875,81,0.692024691,20.76201235,42,-1.680261905,20.43683333,39,3.246794872,21.11220513,3.775710943,0.393736947,3.381973996,0.011879373,0.01051763,0.001361743,0,0,0,0,0,0
3820,374,Morocco,home,233,Romain Saïss,1,289,-17.27228028,-3.629733564,22,-20.65859091,-5.895181818,14,-17.77057143,-9.887714286,8,-25.712625,1.09175,22,-20.65859091,-5.895181818,14,-17.77057143,-9.887714286,8,-25.712625,1.09175,7,0,7,0.09715475,0.09715475,0,0,0,0,0,0,0
3820,374,Morocco,home,4002,Nayef Aguerd,1,289,-16.523391,7.429100346,35,-15.13505714,5.825371429,17,-16.90035294,7.009705882,18,-13.46783333,4.706833333,35,-15.13505714,5.825371429,17,-16.90035294,7.009705882,18,-13.46783333,4.706833333,7,0,7,0.20826873,0.20826873,0,0,0,0,0,0,0
3820,374,Morocco,home,401,Sofiane Boufal,1,182,1.002818681,-14.07265934,36,5.763472222,-16.617,21,5.66752381,-16.77628571,15,5.8978,-16.394,36,5.763472222,-16.617,21,5.66752381,-16.77628571,15,5.8978,-16.394,3.777429993,0.472757268,3.304672725,0.018070266,0.016336962,0.001733303,0,0,0,0,0,0
3820,374,Morocco,home,4324,Azzedine Ounahi,1,241,-2.126697095,8.987659751,79,-2.041860759,12.84824051,36,0.049138889,14.14547222,43,-3.792465116,11.76218605,77,-1.602428571,13.24283117,36,0.049138889,14.14547222,41,-3.052585366,12.45026829,1.958560624,0.002901052,1.955659573,0.007185691,0.007183702,1.99E-06,0,0,0,0,0,0
3820,374,Morocco,home,8027,Noussair Mazraoui,1,176,-11.77835795,-12.44028977,20,-9.93995,-16.6027,11,-5.373454545,-13.68072727,9,-15.52122222,-20.174,20,-9.93995,-16.6027,11,-5.373454545,-13.68072727,9,-15.52122222,-20.174,2,0,2,0.04663166,0.04663166,0,0,0,0,0,0,0
3821,57,Japan,away,10704,Kaoru Mitoma,0,110,13.80550909,15.50971818,18,16.15033333,22.43477778,7,16.86328571,19.75157143,11,15.69663636,24.14227273,18,16.15033333,22.43477778,7,16.86328571,19.75157143,11,15.69663636,24.14227273,0,0,0,0,0,0,0,0,0,0,0,0
3821,57,Japan,away,13798,Yuto Nagatomo,1,258,18.31224031,16.40984109,52,21.51136538,20.00357692,29,22.69886207,19.4697931,23,20.01408696,20.6766087,50,21.05324,19.53028,29,22.69886207,19.4697931,21,18.78071429,19.61380952,5.988702902,0,5.988702902,0.103010107,0.103010107,0,0,0,0,0,0,0
3821,57,Japan,away,13799,Shuichi Gonda,1,368,41.06180707,0.022459239,2,46.4565,-0.7255,2,46.4565,-0.7255,,,,2,46.4565,-0.7255,2,46.4565,-0.7255,,,,1,0,1,0.03844447,0.03844447,0,0,0,0,0,0,0
3821,57,Japan,away,13802,Daizen Maeda,1,258,-3.751817829,-0.256689922,77,-4.464623377,-0.059701299,26,-0.525230769,2.434615385,51,-6.472941176,-1.331313725,76,-4.610789474,-0.034210526,26,-0.525230769,2.434615385,50,-6.73528,-1.318,7.061085928,5.124029819,1.937056109,0.012885504,0.00316107,0.009724433,0,0,0,0,0,0
3821,57,Japan,away,1860,Takefusa Kubo,1,217,7.845488479,13.7047235,64,7.330375,16.04365625,32,6.48075,17.742875,32,8.18,14.3444375,62,6.694451613,15.54940323,32,6.48075,17.742875,30,6.9224,13.2097,2.211961466,0,2.211961466,0.053509701,0.053509701,0,0,0,0,0,0,0
3821,57,Japan,away,2087,Takehiro Tomiyasu,0,151,15.72023841,5.481211921,30,15.41016667,12.42573333,15,16.5388,11.24213333,15,14.28153333,13.60933333,30,15.41016667,12.42573333,15,16.5388,11.24213333,15,14.28153333,13.60933333,2,0,2,0.0474222,0.0474222,0,0,0,0,0,0,0
3821,57,Japan,away,2088,Maya Yoshida,1,368,20.02549728,3.753622283,51,23.59258824,5.719470588,28,26.87860714,5.686178571,23,19.59221739,5.76,50,23.35996,5.37116,28,26.87860714,5.686178571,22,18.88168182,4.970227273,5.475902251,0,5.475902251,0.316782496,0.316782496,0,0,0,0,0,0,0
3821,57,Japan,away,2090,Hiroki Sakai,1,309,16.07420712,-15.0946699,43,19.99406977,-17.74555814,17,21.98117647,-14.30252941,26,18.69480769,-19.99676923,42,19.83671429,-17.6462619,17,21.98117647,-14.30252941,25,18.37848,-19.92,4.183077855,0.452293197,3.730784659,0.052832165,0.05257685,0.000255315,0,0,0,0,0,0
3821,57,Japan,away,2094,Junya Ito,1,368,6.745230978,-15.85544293,85,6.398529412,-20.13037647,35,10.49737143,-21.31551429,50,3.52934,-19.30078,83,6.524710843,-20.00516867,35,10.49737143,-21.31551429,48,3.627979167,-19.04970833,8.631111198,1.758506758,6.87260444,0.074506154,0.071965746,0.002540408,0,0,0,0,0,0
3821,57,Japan,away,2095,Daichi Kamada,1,368,1.670277174,2.419605978,102,4.218558824,3.416107843,40,5.799025,7.44145,62,3.198903226,0.819112903,101,4.208861386,3.380772277,40,5.799025,7.44145,61,3.166131148,0.718032787,5.198500447,1.726689612,3.471810835,0.03403735,0.024818126,0.009219223,0,0,0,0,0,0
3821,57,Japan,away,2099,Takuma Asano,0,110,-3.326836364,-0.393854545,52,-3.971384615,-2.803153846,24,-3.575583333,-6.33525,28,-4.310642857,0.224357143,52,-3.971384615,-2.803153846,24,-3.575583333,-6.33525,28,-4.310642857,0.224357143,8.727245581,2.812682245,5.914563336,0.029192882,0.015170361,0.014022521,0,0,0,0,0,0
3821,57,Japan,away,4928,Wataru Endo,1,368,11.0527337,-3.164929348,111,11.96471171,-4.038414414,53,11.34411321,-4.237830189,58,12.53181034,-3.856189655,110,11.9407,-4.080409091,53,11.34411321,-4.237830189,57,12.49542105,-3.934035088,10.36169212,1.361692124,9,0.079500266,0.07310523,0.006395036,0,0,0,0,0,0
3821,57,Japan,away,5098,Ko Itakura,1,368,19.96578533,-5.831296196,50,25.98826,-6.84016,29,25.74131034,-6.306275862,21,26.32928571,-7.577428571,50,25.98826,-6.84016,29,25.74131034,-6.306275862,21,26.32928571,-7.577428571,8,0,8,0.35468962,0.35468962,0,0,0,0,0,0,0
3821,57,Japan,away,55,Takumi Minamino,0,59,12.04383051,11.79820339,19,10.61026316,17.53126316,8,8.0885,12.585,11,12.44427273,21.12854545,19,10.61026316,17.53126316,8,8.0885,12.585,11,12.44427273,21.12854545,0,0,0,0,0,0,0,0,0,0,0,0
3821,57,Japan,away,8927,Ao Tanaka,1,299,7.227725753,1.764123746,88,7.166147727,4.007727273,37,5.668945946,3.502459459,51,8.252352941,4.374294118,86,6.680848837,3.502604651,37,5.668945946,3.502459459,49,7.444938776,3.502714286,1.30329932,0,1.30329932,0.002776226,0.002776226,0,0,0,0,0,0,0
3821,57,Japan,away,9981,Ritsu Doan,0,69,9.831028986,-15.14055072,21,6.587714286,-17.7622381,13,8.809,-16.42338462,8,2.978125,-19.937875,21,6.587714286,-17.7622381,13,8.809,-16.42338462,8,2.978125,-19.937875,2.199507882,0.803187432,1.396320449,0.025859845,0.022777985,0.003081861,0,0,0,0,0,0
3821,368,Germany,home,1937,Kai Havertz,1,145,16.39895172,-1.807372414,61,21.73478689,-1.806754098,23,24.70708696,-0.080086957,38,19.93576316,-2.851842105,61,21.73478689,-1.806754098,23,24.70708696,-0.080086957,38,19.93576316,-2.851842105,5.242224704,2.806671584,2.43555312,0.005245717,0.002026723,0.003218993,0,0,0,0,0,0
3821,368,Germany,home,20,Ilkay Gündogan,1,119,3.264495798,-5.512991597,31,-0.245967742,-6.227903226,9,-3.091555556,0.928333333,22,0.918136364,-9.155454545,31,-0.245967742,-6.227903226,9,-3.091555556,0.928333333,22,0.918136364,-9.155454545,2.569313849,0,2.569313849,0.024356456,0.024356456,0,0.551253969,0,0.551253969,0.002136517,0.002136517,0
3821,368,Germany,home,4602,Manuel Neuer,1,164,-35.82931707,-0.896804878,2,-29.692,-1.232,2,-29.692,-1.232,,,,2,-29.692,-1.232,2,-29.692,-1.232,,,,2,0,2,0.01263667,0.01263667,0,0,0,0,0,0,0
3821,368,Germany,home,4608,Niklas Süle,1,164,-6.361591463,13.35287195,17,-8.890058824,17.68982353,8,3.372625,21.6385,9,-19.79022222,14.17988889,17,-8.890058824,17.68982353,8,3.372625,21.6385,9,-19.79022222,14.17988889,6,0,6,0.0264102,0.0264102,0,0,0,0,0,0,0
3821,368,Germany,home,4616,Joshua Kimmich,1,164,-0.24975,-1.355878049,48,-5.518541667,-1.094833333,20,-7.3409,2.3633,28,-4.216857143,-3.564928571,48,-5.518541667,-1.094833333,20,-7.3409,2.3633,28,-4.216857143,-3.564928571,4.763431765,0,4.763431765,0.042879854,0.042879854,0,0,0,0,0,0,0
3821,368,Germany,home,4618,Leon Goretzka,0,45,-2.697822222,-3.286377778,13,0.369538462,-1.357615385,4,-3.38425,9.647,9,2.037888889,-6.248555556,13,0.369538462,-1.357615385,4,-3.38425,9.647,9,2.037888889,-6.248555556,0,0,0,0,0,0,0,0,0,0,0,0
3821,368,Germany,home,4621,Jamal Musiala,1,145,10.52388276,-10.73685517,41,7.154170732,-14.88439024,16,6.5570625,-14.5951875,25,7.53632,-15.06948,41,7.154170732,-14.88439024,16,6.5570625,-14.5951875,25,7.53632,-15.06948,2.281256358,0,2.281256358,0.027817165,0.027817165,0,0,0,0,0,0,0
3821,368,Germany,home,4623,Serge Gnabry,1,154,10.94574026,4.625512987,38,15.01155263,1.326263158,14,13.19928571,6.0015,24,16.06870833,-1.400958333,38,15.01155263,1.326263158,14,13.19928571,6.0015,24,16.06870833,-1.400958333,2.93277669,0.228605575,2.704171115,0.033374815,0.032035136,0.001339679,0,0,0,0,0,0
3821,368,Germany,home,4624,Thomas Müller,1,119,14.12742857,2.247369748,40,12.561675,5.408925,19,13.13936842,4.899,21,12.039,5.870285714,40,12.561675,5.408925,19,13.13936842,4.899,21,12.039,5.870285714,3.085389306,0,3.085389306,0.015877937,0.015877937,0,0,0,0,0,0,0
3821,368,Germany,home,4689,Youssoufa Moukoko,0,10,14.7976,-0.8683,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
3821,368,Germany,home,4713,Jonas Hofmann,0,45,2.936822222,11.48531111,12,4.541583333,18.13125,4,-0.80775,17.446,8,7.21625,18.473875,12,4.541583333,18.13125,4,-0.80775,17.446,8,7.21625,18.473875,2.170689864,2.170689864,0,0.005192606,0,0.005192606,0,0,0,0,0,0
3821,368,Germany,home,4779,Nico Schlotterbeck,1,164,-9.422018293,-11.72259146,30,-13.60923333,-18.00206667,14,-11.10714286,-18.75278571,16,-15.7985625,-17.3451875,30,-13.60923333,-18.00206667,14,-11.10714286,-18.75278571,16,-15.7985625,-17.3451875,9,0,9,0.0658626,0.0658626,0,0,0,0,0,0,0
3821,368,Germany,home,4868,David Raum,1,164,-1.008914634,-20.25547561,26,-3.505076923,-24.81857692,9,3.315111111,-25.788,17,-7.115764706,-24.30535294,26,-3.505076923,-24.81857692,9,3.315111111,-25.788,17,-7.115764706,-24.30535294,3.338692378,0,3.338692378,0.015166277,0.015166277,0,0,0,0,0,0,0
3821,368,Germany,home,90,Antonio Rüdiger,1,164,-9.886463415,0.838390244,19,-19.77721053,-6.431894737,6,-21.39283333,-8.084666667,13,-19.03153846,-5.669076923,19,-19.77721053,-6.431894737,6,-21.39283333,-8.084666667,13,-19.03153846,-5.669076923,4,0,4,0.07315541,0.07315541,0,0,0,0,0,0,0
3821,368,Germany,home,9918,Mario Götze,0,19,19.05347368,-7.094,4,4.911,-11.144,1,-26.606,-9.624,3,15.41666667,-11.65066667,4,4.911,-11.144,1,-26.606,-9.624,3,15.41666667,-11.65066667,0,0,0,0,0,0,0,0,0,0,0,0
